timestamp,model,prompt_set,concept_term,A1_fsn,A2_semantic_tag,A3_definition_status,A4_parents,A5_grandparents,A6_children,A7_siblings
2026-03-05T10:46:44.771850,deepseek-chat,set1,Laceration of thigh without foreign body,Laceration of thigh without foreign body (disorder),disorder,Primitive,Laceration of thigh (disorder),Laceration of lower limb (disorder)|Open wound of thigh (disorder),*No results found*,Laceration of thigh with foreign body (disorder)
2026-03-05T10:46:54.237678,deepseek-chat,set1,Eimeria magna,Eimeria magna (organism),organism,Primitive,Eimeria (organism),Eimeriidae (organism)|Apicomplexa (organism),"(No stated children via ""is-a"")",Eimeria arloingi (organism)|Eimeria bovis (organism)|Eimeria brunetti (organism)|Eimeria faurei (organism)|Eimeria maxima (organism)|Eimeria media (organism)|Eimeria mitis (organism)|Eimeria necatrix (organism)|Eimeria nieschulzi (organism)|Eimeria praecox (organism)|Eimeria scabra (organism)|Eimeria stiedai (organism)|Eimeria tenella (organism)
2026-03-05T10:47:01.534289,deepseek-chat,set1,Enterocolic fistula,Enterocolic fistula (disorder),disorder,Primitive,Fistula of intestine (disorder),Fistula of digestive tract (disorder)|Fistula (disorder),*No immediate children via is-a relationships*,Enteroenteric fistula (disorder)|Gastrocolic fistula (disorder)|Duodenocolic fistula (disorder)|Ileocolic fistula (disorder)|Jejunocolic fistula (disorder)
2026-03-05T10:47:10.156382,deepseek-chat,set1,Rehabilitation care plan,Rehabilitation care plan (record artifact),record artifact,Fully defined,Rehabilitation plan (record artifact),Plan (record artifact)|Clinical management plan (record artifact),Rehabilitation care plan for independent living (record artifact)|Rehabilitation care plan for activities of daily living (record artifact)|Rehabilitation care plan for mobility (record artifact)|Rehabilitation care plan for communication (record artifact)|Rehabilitation care plan for swallowing (record artifact)|Rehabilitation care plan for cognition (record artifact)|Rehabilitation care plan for vocational activities (record artifact)|Rehabilitation care plan for leisure activities (record artifact),"(No other immediate children of ""Rehabilitation plan (record artifact)"" besides those listed in A6)"
2026-03-05T10:47:30.598491,deepseek-chat,set1,Blood group antigen Naz,Blood group antigen Naz (substance),substance,Primitive,Blood group antigen (substance),Antigen (substance)|Blood group antigen other than ABO or Rh (substance),*No immediate children found via is-a relationships.*,Blood group antigen Di<sup>b</sup> (substance)|Blood group antigen Wk<sup>a</sup> (substance)|Blood group antigen Wr<sup>b</sup> (substance)|Blood group antigen Be<sup>a</sup> (substance)|Blood group antigen Sw<sup>a</sup> (substance)|Blood group antigen BOW (substance)|Blood group antigen NFLD (substance)|Blood group antigen Rh 42 (substance)|Blood group antigen Tar (substance)|Blood group antigen FR (substance)|Blood group antigen Sek (substance)|Lutheran blood group antigen (substance)|Kell blood group antigen (substance)|Duffy blood group antigen (substance)|Kidd blood group antigen (substance)|Diego blood group antigen (substance)|Colton blood group antigen (substance)|Dombrock blood group antigen (substance)|Landsteiner-Wiener blood group antigen (substance)|Scianna blood group antigen (substance)|Indian blood group antigen (substance)|Gerbich blood group antigen (substance)|Cromer blood group antigen (substance)|Knops blood group antigen (substance)|John Milton Hagen blood group antigen (substance)|Chido/Rodgers blood group antigen (substance)|Cost blood group antigen (substance)|I blood group antigen (substance)|Er blood group antigen (substance)|Vel blood group antigen (substance)|Junior blood group antigen (substance)|Langereis blood group antigen (substance)|Augustine blood group antigen (substance)
2026-03-05T10:47:57.511785,deepseek-chat,set1,Bilastine,Bilastine (substance),substance,Primitive,Histamine H1 receptor antagonist (substance),Histamine receptor antagonist (substance)|Histamine antagonist (substance),*No immediate children found*,Acrivastine (substance)|Alimemazine (substance)|Astemizole (substance)|Azatadine (substance)|Azelastine (substance)|Bamipine (substance)|Bepotastine (substance)|Bromodiphenhydramine (substance)|Brompheniramine (substance)|Buclizine (substance)|Carbinoxamine (substance)|Cetirizine (substance)|Chlorcyclizine (substance)|Chloropyramine (substance)|Chlorphenamine (substance)|Chlorphenoxamine (substance)|Cinnarizine (substance)|Clemastine (substance)|Clobenzepam (substance)|Clocinizine (substance)|Cyclizine (substance)|Cyproheptadine (substance)|Deptropine (substance)|Desloratadine (substance)|Dexbrompheniramine (substance)|Dexchlorpheniramine (substance)|Dimenhydrinate (substance)|Dimetindene (substance)|Diphenhydramine (substance)|Diphenylpyraline (substance)|Doxylamine (substance)|Ebastine (substance)|Embramine (substance)|Emedastine (substance)|Epinastine (substance)|Fexofenadine (substance)|Hydroxyzine (substance)|Isothipendyl (substance)|Levocabastine (substance)|Levocetirizine (substance)|Loratadine (substance)|Meclizine (substance)|Mepyramine (substance)|Methapyrilene (substance)|Mizolastine (substance)|Olopatadine (substance)|Orphenadrine (substance)|Phenindamine (substance)|Pheniramine (substance)|Phenyltoloxamine (substance)|Promethazine (substance)|Pyrilamine (substance)|Rupatadine (substance)|Terfenadine (substance)|Thonzylamine (substance)|Tolpropamine (substance)|Triprolidine (substance)
2026-03-05T10:48:09.560342,deepseek-chat,set1,Appearance of oral mucosa,Appearance of oral mucosa (observable entity),observable entity,Primitive,Appearance of mucosa (observable entity),Appearance of body region (observable entity)|Appearance of anatomical structure (observable entity),Appearance of buccal mucosa (observable entity)|Appearance of gingiva (observable entity)|Appearance of hard palate (observable entity)|Appearance of lip (observable entity)|Appearance of oral mucosa of cheek (observable entity)|Appearance of oral mucosa of floor of mouth (observable entity)|Appearance of oral mucosa of soft palate (observable entity)|Appearance of oral mucosa of tongue (observable entity)|Appearance of oral mucosa of vestibule of mouth (observable entity)|Appearance of retromolar mucosa (observable entity)|Appearance of sublingual mucosa (observable entity),Appearance of skin of head (observable entity)|Appearance of conjunctiva (observable entity)|Appearance of nasal mucosa (observable entity)|Appearance of pharyngeal mucosa (observable entity)
2026-03-05T10:48:15.687553,deepseek-chat,set1,Superior closed dislocation,Superior closed dislocation (disorder),disorder,Primitive,Closed dislocation of shoulder region (disorder),Dislocation of shoulder region (disorder)|Closed dislocation of joint (disorder),*No immediate children found*,Closed anterior dislocation of shoulder (disorder)|Closed posterior dislocation of shoulder (disorder)|Closed inferior dislocation of shoulder (disorder)
2026-03-05T10:48:41.335630,deepseek-chat,set1,Khoshamian,Khoshamian (morphologic abnormality),morphologic abnormality,Primitive,Morphologically abnormal structure (morphologic abnormality),Abnormal anatomical entity (morphologic abnormality)|Entity with anatomical location (morphologic abnormality),*No immediate children found.*,Abnormality of anatomical structure (morphologic abnormality)|Abnormality of anatomical site (morphologic abnormality)|Abnormality of body system (morphologic abnormality)|Abnormality of body region (morphologic abnormality)|Abnormality of body cavity (morphologic abnormality)|Abnormality of body part (morphologic abnormality)|Abnormality of body wall (morphologic abnormality)|Abnormality of body zone (morphologic abnormality)|Abnormality of body space (morphologic abnormality)|Abnormality of body segment (morphologic abnormality)|Abnormality of body subdivision (morphologic abnormality)|Abnormality of body area (morphologic abnormality)|Abnormality of body compartment (morphologic abnormality)|Abnormality of body region subdivision (morphologic abnormality)|Abnormality of body region part (morphologic abnormality)|Abnormality of body region structure (morphologic abnormality)|Abnormality of body region zone (morphologic abnormality)|Abnormality of body region area (morphologic abnormality)|Abnormality of body region compartment (morphologic abnormality)|Abnormality of body region subdivision part (morphologic abnormality)|Abnormality of body region subdivision structure (morphologic abnormality)|Abnormality of body region subdivision zone (morphologic abnormality)|Abnormality of body region subdivision area (morphologic abnormality)|Abnormality of body region subdivision compartment (morphologic abnormality)|Abnormality of body region subdivision part structure (morphologic abnormality)|Abnormality of body region subdivision part zone (morphologic abnormality)|Abnormality of body region subdivision part area (morphologic abnormality)|Abnormality of body region subdivision part compartment (morphologic abnormality)|Abnormality of body region subdivision part structure zone (morphologic abnormality)|Abnormality of body region subdivision part structure area (morphologic abnormality)|Abnormality of body region subdivision part structure compartment (morphologic abnormality)|Abnormality of body region subdivision part structure zone area (morphologic abnormality)|Abnormality of body region subdivision part structure zone compartment (morphologic abnormality)|Abnormality of body region subdivision part structure zone area compartment (morphologic abnormality)
2026-03-05T10:48:48.364852,deepseek-chat,set1,Urine codeine measurement,Measurement of codeine in urine (procedure),procedure,Primitive,Measurement of codeine (procedure)|Urine measurement (procedure),Measurement of opioid (procedure)|Measurement of substance (procedure)|Measurement (procedure),*No immediate children found*,Measurement of codeine in serum (procedure)|Measurement of codeine in blood (procedure)|Measurement of morphine in urine (procedure)|Measurement of oxycodone in urine (procedure)|Measurement of hydrocodone in urine (procedure)
2026-03-05T10:48:56.654922,deepseek-chat,set1,Computed tomography of thigh for radiotherapy planning,Computed tomography of thigh for radiotherapy planning (procedure),procedure,Primitive,Computed tomography of thigh (procedure)|Radiotherapy planning computed tomography (procedure),Computed tomography of lower limb (procedure)|Computed tomography for radiotherapy planning (procedure),*No immediate children found.*,Computed tomography of thigh with contrast (procedure)|Computed tomography of thigh without contrast (procedure)|Radiotherapy planning computed tomography of head (procedure)|Radiotherapy planning computed tomography of neck (procedure)|Radiotherapy planning computed tomography of thorax (procedure)|Radiotherapy planning computed tomography of abdomen (procedure)|Radiotherapy planning computed tomography of pelvis (procedure)
2026-03-05T10:49:04.341050,deepseek-chat,set1,Application of long leg cast,Application of long leg cast (procedure),procedure,Primitive,Application of cast (procedure),Application of orthopedic device (procedure)|Application of immobilization device (procedure)|Application of therapeutic device (procedure),"Application of long leg cast, brace type (procedure)|Application of long leg cast, walking type (procedure)",Application of short leg cast (procedure)|Application of hip spica cast (procedure)|Application of cylinder cast (procedure)|Application of shoulder spica cast (procedure)|Application of Minerva cast (procedure)|Application of body cast (procedure)|Application of cast to upper limb (procedure)
2026-03-05T10:49:12.265011,deepseek-chat,set1,Acute duodenitis,Acute duodenitis (disorder),disorder,Primitive,Acute inflammation of duodenum (disorder)|Duodenitis (disorder),Acute inflammation of small intestine (disorder)|Inflammation of duodenum (disorder)|Inflammatory disorder of gastrointestinal tract (disorder),Acute duodenitis with hemorrhage (disorder)|Acute duodenal ulcer with duodenitis (disorder),Acute duodenal ulcer (disorder)|Acute duodenitis with hemorrhage (disorder)|Acute duodenal ulcer with duodenitis (disorder)|Chronic duodenitis (disorder)|Duodenal erosion (disorder)
2026-03-05T10:49:18.803013,deepseek-chat,set1,"Nuclear medicine system table, powered","Nuclear medicine system table, powered (physical object)",physical object,Primitive,Powered table (physical object),Table (physical object),*No immediate children found via is-a relationships*,"Angiography system table, powered (physical object)|Fluoroscopy system table, powered (physical object)|General radiography system table, powered (physical object)|Mammography system table, powered (physical object)|Radiotherapy system table, powered (physical object)"
2026-03-05T10:49:28.874158,deepseek-chat,set1,Local tumor spread,Local tumor spread (morphologic abnormality),morphologic abnormality,Primitive,Neoplasm invasion (morphologic abnormality),"Neoplasm morphology (morphologic abnormality)|Pathological process, form, and morphology (morphologic abnormality)",Local spread of malignant tumor to serosal surface of viscus (morphologic abnormality)|Local spread of malignant tumor to serosal surface of organ (morphologic abnormality)|Local spread of malignant tumor to serosal surface (morphologic abnormality),Direct extension of malignant neoplasm (morphologic abnormality)|Invasion of malignant neoplasm to adjacent organ (morphologic abnormality)|Invasion of malignant neoplasm to adjacent structure (morphologic abnormality)|Malignant tumor cell invasion (morphologic abnormality)|Neoplasm perineural invasion (morphologic abnormality)|Neoplasm vascular invasion (morphologic abnormality)
2026-03-05T10:49:35.882063,deepseek-chat,set1,Family Kogiidae,Family Kogiidae (organism),organism,Primitive,Family of suborder Odontoceti (organism),Suborder Odontoceti (organism)|Family of order Cetacea (organism),Genus Kogia (organism),Family Delphinidae (organism)|Family Monodontidae (organism)|Family Phocoenidae (organism)|Family Physeteridae (organism)|Family Ziphiidae (organism)|Superfamily Platanistoidea (organism)|Superfamily Inioidea (organism)
2026-03-05T10:49:41.698396,deepseek-chat,set1,Able to transfer from wheelchair to chair,Able to transfer from wheelchair to chair (observable entity),observable entity,Primitive,Able to transfer from wheelchair to bed (observable entity)|Able to transfer from wheelchair to toilet (observable entity),Able to transfer from wheelchair (observable entity),,Able to transfer from wheelchair to bed (observable entity)|Able to transfer from wheelchair to toilet (observable entity)
2026-03-05T10:49:49.722496,deepseek-chat,set1,Selectron therapy,Selectron therapy (procedure),procedure,Primitive,Brachytherapy (procedure),Radiotherapy (procedure)|Therapeutic procedure (procedure),*No immediate children found*,Afterloading brachytherapy (procedure)|Cesium brachytherapy (procedure)|Cobalt brachytherapy (procedure)|Gold brachytherapy (procedure)|Iodine brachytherapy (procedure)|Iridium brachytherapy (procedure)|Palladium brachytherapy (procedure)|Radium brachytherapy (procedure)|Radon brachytherapy (procedure)|Strontium brachytherapy (procedure)|Tantalum brachytherapy (procedure)
2026-03-05T10:49:56.156020,deepseek-chat,set1,Structure of superficial part of superior levator palpebrae muscle,Structure of superficial part of superior levator palpebrae muscle (body structure),body structure,Primitive,Structure of superficial part of levator palpebrae superioris muscle (body structure),Structure of levator palpebrae superioris muscle (body structure)|Structure of superficial part of muscle (body structure),"*No stated children found via ""is-a""*",Structure of deep part of superior levator palpebrae muscle (body structure)
2026-03-05T10:50:01.277362,deepseek-chat,set1,Entire left wall of urinary bladder,Entire left wall of urinary bladder (body structure),body structure,Primitive,Entire wall of left side of urinary bladder (body structure),Entire wall of urinary bladder (body structure)|Left half of urinary bladder (body structure),*No immediate children found via is-a relationships*,Entire right wall of urinary bladder (body structure)
2026-03-05T10:50:07.215303,deepseek-chat,set1,Urine specimen care assessment,Urine specimen care assessment (procedure),procedure,Primitive,Specimen care assessment (procedure),Assessment of specimen (procedure)|Assessment (procedure),*No immediate children found via is-a relationships.*,Blood specimen care assessment (procedure)|Sputum specimen care assessment (procedure)|Stool specimen care assessment (procedure)|Tissue specimen care assessment (procedure)
2026-03-05T10:50:13.973388,deepseek-chat,set1,Structure of intervertebral disc of sacral vertebra,Structure of intervertebral disc of sacral vertebra (body structure),body structure,Primitive,Structure of intervertebral disc of vertebra (body structure),Structure of intervertebral disc (body structure)|Structure of vertebral column (body structure),"*No immediate children via ""is-a""*",Structure of intervertebral disc of cervical vertebra (body structure)|Structure of intervertebral disc of thoracic vertebra (body structure)|Structure of intervertebral disc of lumbar vertebra (body structure)
2026-03-05T10:50:19.275168,deepseek-chat,set1,Amino acids peritoneal dialysis solution,Amino acids peritoneal dialysis solution (product),product,Primitive,Peritoneal dialysis solution (product),Dialysis solution (product)|Dialysis fluid (product),*No immediate children found via is-a relationships*,Bicarbonate peritoneal dialysis solution (product)|Glucose peritoneal dialysis solution (product)|Icodextrin peritoneal dialysis solution (product)
2026-03-05T10:50:26.980736,deepseek-chat,set1,Family Caryophyllaceae,Family Caryophyllaceae (organism),organism,Primitive,Caryophyllid family (organism),Dicotyledon family (organism)|Family (organism),Genus Dianthus (organism)|Genus Gypsophila (organism)|Genus Saponaria (organism)|Genus Silene (organism)|Genus Stellaria (organism),Family Amaranthaceae (organism)|Family Cactaceae (organism)|Family Chenopodiaceae (organism)|Family Nyctaginaceae (organism)|Family Phytolaccaceae (organism)|Family Portulacaceae (organism)
2026-03-05T10:50:32.507618,deepseek-chat,set1,Umbilical catheter submitted as specimen,Umbilical catheter submitted as specimen (specimen),specimen,Primitive,Specimen from umbilical catheter (specimen),Specimen from catheter (specimen),*No immediate children found*,Umbilical arterial catheter submitted as specimen (specimen)|Umbilical venous catheter submitted as specimen (specimen)
2026-03-05T10:50:40.498869,deepseek-chat,set1,Product containing precisely desmopressin acetate 100 microgram/1 milliliter conventional release nasal solution,Product containing precisely desmopressin acetate 100 microgram/1 milliliter conventional release nasal solution (medicinal product),medicinal product,Fully defined,Product containing precisely desmopressin acetate 100 microgram/1 milliliter conventional release nasal spray,Product containing precisely desmopressin acetate conventional release nasal spray|Product containing precisely desmopressin acetate 100 microgram/1 milliliter conventional release solution for nasal spray,*No immediate children in this hierarchy*,Product containing precisely desmopressin acetate 10 microgram/1 milliliter conventional release nasal solution|Product containing precisely desmopressin acetate 150 microgram/1 milliliter conventional release nasal solution
2026-03-05T10:50:56.156498,deepseek-chat,set1,Syncytial cell,Syncytial cell (cell),cell,Primitive,Cell,Anatomical entity,Syncytiotrophoblast cell|Syncytial hepatocyte|Syncytial skeletal muscle cell|Syncytial smooth muscle cell,Acinar cell|Adipocyte|Ameloblast|Basal cell|Bipolar neuron|Blast cell|Blood cell|Bone cell|Cartilage cell|Chromaffin cell|Ciliated cell|Connective tissue cell|Epithelial cell|Ganglion cell|Germ cell|Giant cell|Glandular cell|Glial cell|Gonadal cell|Interstitial cell|Leydig cell|Luteal cell|Lymphoreticular cell|Mast cell|Melanocyte|Mesangial cell|Mesenchymal cell|Mesothelial cell|Myoepithelial cell|Neuron|Neurosecretory cell|Odontoblast|Oxyntic cell|Pericyte|Pigment cell|Primitive cell|Secretory cell|Sensory cell|Serous cell|Sertoli cell|Skeletal muscle cell|Smooth muscle cell|Stromal cell|Supporting cell|Sympathoblast|Synovial cell|Theca cell|Transitional cell|Unipolar brush cell
