timestamp,model,prompt_set,concept_term,A1_fsn,A2_semantic_tag,A3_definition_status,A4_parents,A5_grandparents,A6_children,A7_siblings
2026-03-05T16:19:24.770436,mistralai/mistral-large-2512,set1,Enterocolic fistula,Enterocolic fistula (disorder),disorder,Primitive,Fistula of intestine (disorder),Disorder of digestive system (disorder),,Enterocutaneous fistula (disorder)|Enteroenteric fistula (disorder)|Enterovesical fistula (disorder)|Fistula of bile duct (disorder)|Fistula of gallbladder (disorder)|Fistula of pancreas (disorder)
2026-03-05T16:19:27.786771,mistralai/mistral-large-2512,set1,Rehabilitation care plan,Rehabilitation care plan (regime/therapy),regime/therapy,Primitive,Care plan (regime/therapy),Plan (regime/therapy),Cardiac rehabilitation care plan (regime/therapy)|Pulmonary rehabilitation care plan (regime/therapy)|Stroke rehabilitation care plan (regime/therapy),Palliative care plan (regime/therapy)|Mental health care plan (regime/therapy)|Diabetes care plan (regime/therapy)|Chronic disease management plan (regime/therapy)
2026-03-05T16:19:33.397576,mistralai/mistral-large-2512,set1,Blood group antigen Naz,Blood group antigen Naz (substance),substance,Primitive,Blood group antigen Vw (substance),Blood group antigen (substance),Blood group antigen H (substance)|Blood group antigen He (substance)|Blood group antigen Hil (substance)|Blood group antigen Hop (substance)|Blood group antigen Hut (substance)|Blood group antigen JAL (substance)|Blood group antigen JFV (substance)|Blood group antigen JONES (substance)|Blood group antigen KANNO (substance)|Blood group antigen Kg (substance)|Blood group antigen KREP (substance)|Blood group antigen LAN (substance)|Blood group antigen Milne (substance)|Blood group antigen MAM (substance)|Blood group antigen MAR (substance)|Blood group antigen Oka (substance)|Blood group antigen REIT (substance)|Blood group antigen Rd (substance)|Blood group antigen SARA (substance)|Blood group antigen TSEN (substance)|Blood group antigen Vg (substance)|Blood group antigen Wd (substance)|Blood group antigen WES (substance),
2026-03-05T16:19:45.848080,mistralai/mistral-large-2512,set1,Bilastine,Bilastine (substance),substance,Primitive,Antihistaminic agent (substance),Pharmacologic substance (substance),Acrivastine (substance)|Alcaftadine (substance)|Alimemazine (substance)|Antazoline (substance)|Astemizole (substance)|Azatadine (substance)|Azelastine (substance)|Bamipine (substance)|Bepotastine (substance)|Bromodiphenhydramine (substance)|Brompheniramine (substance)|Buclizine (substance)|Carbinoxamine (substance)|Carebastine (substance)|Cetirizine (substance)|Chlorcyclizine (substance)|Chloropyramine (substance)|Chlorphenamine (substance)|Chlorphenoxamine (substance)|Cinnarizine (substance)|Clemastine (substance)|Clocinizine (substance)|Cyclizine (substance)|Cyproheptadine (substance)|Desloratadine (substance)|Dexbrompheniramine (substance)|Dexchlorpheniramine (substance)|Dimetindene (substance)|Diphenhydramine (substance)|Diphenylpyraline (substance)|Doxylamine (substance)|Ebastine (substance)|Embramine (substance)|Emedastine (substance)|Epinastine (substance)|Fexofenadine (substance)|Histapyrrodine (substance)|Hydroxyzine (substance)|Isothipendyl (substance)|Ketotifen (substance)|Levocabastine (substance)|Levocetirizine (substance)|Loratadine (substance)|Meclozine (substance)|Mebhydrolin (substance)|Mequitazine (substance)|Mizolastine (substance)|Olopatadine (substance)|Orphenadrine (substance)|Oxatomide (substance)|Phenindamine (substance)|Pheniramine (substance)|Pimethixene (substance)|Promethazine (substance)|Propiomazine (substance)|Pyrrobutamine (substance)|Rupatadine (substance)|Terfenadine (substance)|Thenalidine (substance)|Tolpropamine (substance)|Triprolidine (substance)|Tripelennamine (substance)|Triprolidine (substance),
2026-03-05T16:19:48.611824,mistralai/mistral-large-2512,set1,Appearance of oral mucosa,Appearance of oral mucosa (observable entity),observable entity,Primitive,Appearance of digestive system part (observable entity),Appearance of body structure (observable entity),Abnormal appearance of oral mucosa (observable entity)|Normal appearance of oral mucosa (observable entity),Appearance of esophagus (observable entity)|Appearance of gastric mucosa (observable entity)|Appearance of intestinal mucosa (observable entity)|Appearance of pharynx (observable entity)|Appearance of salivary gland (observable entity)
2026-03-05T16:19:51.020864,mistralai/mistral-large-2512,set1,Superior closed dislocation,Superior closed dislocation (disorder),disorder,Primitive,Closed dislocation (disorder),Closed injury of joint (disorder),Closed anterior dislocation (disorder)|Closed posterior dislocation (disorder)|Closed inferior dislocation (disorder)|Closed lateral dislocation (disorder)|Closed medial dislocation (disorder),
2026-03-05T16:19:58.617451,mistralai/mistral-large-2512,set1,Khoshamian,Khoshamian (disorder),disorder,Primitive,Disorder of hematopoietic cell proliferation,Hematopoietic and lymphoid cell disorder,,"Acute myeloid leukemia with t(8;21)(q22;q22.1); RUNX1::RUNX1T1|Acute myeloid leukemia with inv(16)(p13.1q22) or t(16;16)(p13.1;q22); CBFB::MYH11|Acute promyelocytic leukemia with PML::RARA|Acute myeloid leukemia with t(9;11)(p21.3;q23.3); MLLT3::KMT2A|Acute myeloid leukemia with t(6;9)(p23;q34.1); DEK::NUP214|Acute myeloid leukemia with inv(3)(q21.3q26.2) or t(3;3)(q21.3;q26.2); GATA2, MECOM|Acute myeloid leukemia with t(9;22)(q34.1;q11.2); BCR::ABL1|Acute myeloid leukemia with mutated NPM1|Acute myeloid leukemia with biallelic mutation of CEBPA|Acute myeloid leukemia with myelodysplasia-related changes|Therapy-related myeloid neoplasm|Myeloid sarcoma|Myeloid proliferations related to Down syndrome|Blastic plasmacytoid dendritic cell neoplasm|Acute myeloid leukemia, NOS"
2026-03-05T16:20:02.746519,mistralai/mistral-large-2512,set1,Urine codeine measurement,Urine codeine measurement (procedure),procedure,Primitive,Urine drug measurement (procedure),Drug measurement (procedure),,Urine morphine measurement (procedure)|Urine heroin measurement (procedure)|Urine methadone measurement (procedure)|Urine buprenorphine measurement (procedure)|Urine oxycodone measurement (procedure)|Urine fentanyl measurement (procedure)|Urine tramadol measurement (procedure)|Urine hydromorphone measurement (procedure)
2026-03-05T16:20:04.875860,mistralai/mistral-large-2512,set1,Computed tomography of thigh for radiotherapy planning,Computed tomography of thigh for radiotherapy planning (procedure),procedure,Primitive,Computed tomography of thigh (procedure),Computed tomography of lower limb (procedure),Computed tomography of thigh with contrast (procedure)|Computed tomography of thigh without contrast (procedure),
2026-03-05T16:20:08.228547,mistralai/mistral-large-2512,set1,Application of long leg cast,Application of long leg cast (procedure),procedure,Primitive,Application of cast (procedure),Application of plaster or fiberglass cast (procedure),,Application of body cast (procedure)|Application of cylinder cast (procedure)|Application of hip spica cast (procedure)|Application of long arm cast (procedure)|Application of minerva cast (procedure)|Application of patellar tendon bearing cast (procedure)|Application of short arm cast (procedure)|Application of short leg cast (procedure)|Application of shoulder spica cast (procedure)
2026-03-05T16:20:11.025078,mistralai/mistral-large-2512,set1,Acute duodenitis,Acute duodenitis (disorder),disorder,Primitive,Acute inflammatory disorder of digestive system,Inflammatory disorder of digestive system,Acute appendicitis|Acute gastritis|Acute ileitis|Acute jejunitis|Acute oesophagitis|Acute peritonitis|Acute pharyngitis|Acute proctitis|Acute sigmoiditis,
2026-03-05T16:20:14.534284,mistralai/mistral-large-2512,set1,"Nuclear medicine system table, powered","Nuclear medicine system table, powered (physical object)",physical object,Primitive,Powered medical table (physical object),Medical table (physical object),Powered medical imaging table (physical object)|Powered operating table (physical object)|Powered examination table (physical object)|Powered procedure table (physical object),
2026-03-05T16:20:18.022619,mistralai/mistral-large-2512,set1,Local tumor spread,Local tumor spread (observable entity),observable entity,Primitive,Tumor staging finding (observable entity),Neoplasm and/or hamartoma finding (observable entity),Local tumor extension - finding by site (observable entity)|Local tumor infiltration - finding by site (observable entity),Tumor size (observable entity)|Tumor margin (observable entity)|Tumor multifocality (observable entity)|Tumor regression (observable entity)|Tumor response (observable entity)|Tumor grade (observable entity)|Tumor invasion (observable entity)|Tumor metastasis (observable entity)
2026-03-05T16:20:20.420349,mistralai/mistral-large-2512,set1,Family Kogiidae,Family Kogiidae (organism family),organism family,Primitive,Family Physeteridae (organism family),Family Physeteroidea (organism family),Genus Kogia (genus),*(No near siblings)*
2026-03-05T16:20:22.934746,mistralai/mistral-large-2512,set1,Able to transfer from wheelchair to chair,Able to transfer from wheelchair to chair (observable entity),observable entity,Primitive,Ability to transfer from wheelchair (observable entity),Ability to transfer self (observable entity),Able to transfer from bed to chair (observable entity)|Able to transfer from chair to toilet (observable entity)|Able to transfer from chair to bed (observable entity)|Able to transfer from toilet to chair (observable entity),
2026-03-05T16:20:26.193316,mistralai/mistral-large-2512,set1,Selectron therapy,Selectron therapy (procedure),procedure,Primitive,Brachytherapy using sealed radioactive sources (procedure),Brachytherapy (procedure),,High dose rate brachytherapy using sealed radioactive sources (procedure)|Low dose rate brachytherapy using sealed radioactive sources (procedure)|Manual brachytherapy using sealed radioactive sources (procedure)|Pulse dose rate brachytherapy using sealed radioactive sources (procedure)
2026-03-05T16:20:28.444795,mistralai/mistral-large-2512,set1,Structure of superficial part of superior levator palpebrae muscle,Structure of superficial part of superior levator palpebrae muscle (body structure),body structure,Primitive,Structure of superior levator palpebrae muscle (body structure),Structure of extraocular muscle (body structure),,
2026-03-05T16:20:30.702439,mistralai/mistral-large-2512,set1,Entire left wall of urinary bladder,Entire left wall of urinary bladder (body structure),body structure,Primitive,Entire wall of urinary bladder (body structure),Wall of urinary bladder (body structure),Entire anterior wall of urinary bladder (body structure)|Entire posterior wall of urinary bladder (body structure)|Entire right wall of urinary bladder (body structure)|Entire superior wall of urinary bladder (body structure),
2026-03-05T16:20:33.563425,mistralai/mistral-large-2512,set1,Urine specimen care assessment,Urine specimen care assessment (procedure),procedure,Primitive,Specimen care assessment (procedure),Assessment of care (procedure),Urine specimen collection assessment (procedure),Blood specimen care assessment (procedure)|Feces specimen care assessment (procedure)|Tissue specimen care assessment (procedure)|Sputum specimen care assessment (procedure)|Cerebrospinal fluid specimen care assessment (procedure)
2026-03-05T16:20:36.100306,mistralai/mistral-large-2512,set1,Structure of intervertebral disc of sacral vertebra,Structure of intervertebral disc of sacral vertebra (body structure),body structure,Primitive,Structure of intervertebral disc of vertebra (body structure),Structure of intervertebral disc (body structure),Structure of intervertebral disc of cervical vertebra (body structure)|Structure of intervertebral disc of thoracic vertebra (body structure)|Structure of intervertebral disc of lumbar vertebra (body structure)|Structure of intervertebral disc of coccygeal vertebra (body structure),
2026-03-05T16:20:38.668390,mistralai/mistral-large-2512,set1,Amino acids peritoneal dialysis solution,Amino acids peritoneal dialysis solution (medicinal product form),medicinal product form,Primitive,Peritoneal dialysis solution (medicinal product form),Dialysis solution (medicinal product form),None,Dextrose peritoneal dialysis solution (medicinal product form)|Icodextrin peritoneal dialysis solution (medicinal product form)
2026-03-05T16:20:45.123774,mistralai/mistral-large-2512,set1,Family Caryophyllaceae,Family Caryophyllaceae (family),family,Primitive,Family - taxonomic (family),Taxonomic rank (qualifier value),Genus Agrostemma (genus)|Genus Arenaria (genus)|Genus Cerastium (genus)|Genus Dianthus (genus)|Genus Gypsophila (genus)|Genus Herniaria (genus)|Genus Lychnis (genus)|Genus Minuartia (genus)|Genus Moehringia (genus)|Genus Moenchia (genus)|Genus Myosoton (genus)|Genus Paronychia (genus)|Genus Petrorhagia (genus)|Genus Sagina (genus)|Genus Saponaria (genus)|Genus Scleranthus (genus)|Genus Silene (genus)|Genus Spergula (genus)|Genus Spergularia (genus)|Genus Stellaria (genus)|Genus Vaccaria (genus),Family Aizoaceae (family)|Family Amaranthaceae (family)|Family Basellaceae (family)|Family Cactaceae (family)|Family Chenopodiaceae (family)|Family Didieraceae (family)|Family Nyctaginaceae (family)|Family Phytolaccaceae (family)|Family Portulacaceae (family)
2026-03-05T16:20:48.003047,mistralai/mistral-large-2512,set1,Umbilical catheter submitted as specimen,Umbilical catheter submitted as specimen (specimen),specimen,Primitive,Catheter specimen (specimen),Device specimen (specimen),Arterial catheter specimen (specimen)|Central venous catheter specimen (specimen)|Endotracheal tube specimen (specimen)|Intravenous catheter specimen (specimen)|Nasogastric tube specimen (specimen)|Swan-Ganz catheter specimen (specimen),
2026-03-05T16:20:51.930070,mistralai/mistral-large-2512,set1,Product containing precisely desmopressin acetate 100 microgram/1 milliliter conventional release nasal solution,Product containing precisely desmopressin acetate 100 microgram/1 milliliter conventional release nasal solution (medicinal product form),medicinal product form,Fully defined,Product containing desmopressin acetate (medicinal product form),Product containing synthetic hormone (medicinal product form),,Product containing precisely desmopressin acetate 10 microgram/1 actuation conventional release nasal spray (medicinal product form)|Product containing precisely desmopressin acetate 2.5 microgram/dose conventional release nasal drops (medicinal product form)|Product containing precisely desmopressin acetate 2.5 microgram/dose conventional release nasal spray (medicinal product form)|Product containing precisely desmopressin acetate 20 microgram/1 actuation conventional release nasal spray (medicinal product form)
2026-03-05T16:20:54.499922,mistralai/mistral-large-2512,set1,Syncytial cell,Syncytial cell (cell),cell,Primitive,Multinucleate cell (cell),Cell (cell),Syncytiotrophoblast (cell),Giant cell (cell)|Multinucleate giant cell (cell)|Osteoclast (cell)|Foreign body giant cell (cell)|Langhans giant cell (cell)|Touton giant cell (cell)
2026-03-05T16:20:56.344250,mistralai/mistral-large-2512,set1,Extension Namespace {1000085},Extension Namespace (namespace concept),namespace concept,Primitive,Namespace concept (namespace concept),Metadata (metadata),Core Namespace (namespace concept),
2026-03-05T16:20:59.222838,mistralai/mistral-large-2512,set1,Congenital absence of frontal bone,Congenital absence of frontal bone (disorder),disorder,Primitive,Congenital anomaly of skull (disorder),Congenital anomaly of cranium (disorder)|Congenital anomaly of bone (disorder),,Congenital absence of parietal bone (disorder)|Congenital absence of occipital bone (disorder)|Congenital absence of temporal bone (disorder)|Congenital absence of sphenoid bone (disorder)|Congenital absence of ethmoid bone (disorder)
2026-03-05T16:21:01.631459,mistralai/mistral-large-2512,set1,Incision and exploration of rectum,Incision and exploration of rectum (procedure),procedure,Primitive,Incision of lower gastrointestinal tract (procedure),Incision of digestive system (procedure),*None*,Incision of anus (procedure)|Incision of rectosigmoid junction (procedure)|Incision of sigmoid colon (procedure)
2026-03-05T16:21:05.205273,mistralai/mistral-large-2512,set1,Needle catheter,Needle catheter (physical object),physical object,Primitive,Catheter device (physical object),Medical device (physical object),None,Balloon catheter (physical object)|Cannula (physical object)|Central venous catheter (physical object)|Drainage catheter (physical object)|Epidural catheter (physical object)|Introducer sheath (physical object)|Peripheral venous catheter (physical object)|Pulmonary artery catheter (physical object)|Urinary catheter (physical object)
2026-03-05T16:21:08.024078,mistralai/mistral-large-2512,set1,Percutaneous transluminal embolization of femoral artery,Percutaneous transluminal embolization of femoral artery (procedure),procedure,Primitive,Percutaneous transluminal embolization of artery of lower limb (procedure),Percutaneous transluminal embolization of artery (procedure),,Percutaneous transluminal embolization of popliteal artery (procedure)
2026-03-05T16:21:10.618590,mistralai/mistral-large-2512,set1,Stung by cone shell,Stung by cone shell (disorder),disorder,Primitive,Injury caused by mollusk (disorder),Injury caused by animal (disorder),,Injury caused by octopus (disorder)|Injury caused by sea urchin (disorder)|Injury caused by jellyfish (disorder)|Injury caused by stingray (disorder)|Injury caused by starfish (disorder)
2026-03-05T16:21:13.018960,mistralai/mistral-large-2512,set1,Head artery injection,Head artery injection (procedure),procedure,Primitive,Injection into artery of head (procedure),Injection of artery (procedure),,Injection into artery of neck (procedure)|Injection into artery of upper limb (procedure)|Injection into artery of lower limb (procedure)|Injection into coronary artery (procedure)
2026-03-05T16:21:15.049159,mistralai/mistral-large-2512,set1,"True insight, function","True insight, function (observable entity)",observable entity,Primitive,"Insight, function (observable entity)",Psychological function (observable entity),"False insight, function (observable entity)|Impaired insight, function (observable entity)",
2026-03-05T16:21:18.727249,mistralai/mistral-large-2512,set1,Disorder due to and following injury of muscle and tendon of upper limb,Disorder due to and following injury of muscle and tendon of upper limb (disorder),disorder,Primitive,Disorder due to and following injury of musculoskeletal structure of upper limb (disorder),Disorder due to and following injury of musculoskeletal structure (disorder),Disorder due to and following injury of muscle and tendon of shoulder region (disorder)|Disorder due to and following injury of muscle and tendon of upper arm (disorder)|Disorder due to and following injury of muscle and tendon of forearm (disorder)|Disorder due to and following injury of muscle and tendon of hand (disorder),Disorder due to and following injury of bone of upper limb (disorder)|Disorder due to and following injury of joint of upper limb (disorder)|Disorder due to and following injury of ligament of upper limb (disorder)
2026-03-05T16:21:20.658455,mistralai/mistral-large-2512,set1,Entire left foot,Entire left foot (body structure),body structure,Fully defined,Entire foot (body structure),Entire limb (body structure),(no immediate child concepts),Entire right foot (body structure)
2026-03-05T16:21:22.540808,mistralai/mistral-large-2512,set1,Recurrent erosion of cornea of left eye,Recurrent erosion of cornea of left eye (disorder),disorder,Primitive,Recurrent erosion of cornea (disorder),Corneal disorder (disorder),Recurrent erosion of cornea of right eye (disorder),
2026-03-05T16:21:26.205394,mistralai/mistral-large-2512,set1,Excision of salivary gland,Excision of salivary gland (procedure),procedure,Primitive,Excision of salivary gland structure (procedure),Excision of head and neck structure (procedure),Excision of parotid gland (procedure)|Excision of sublingual gland (procedure)|Excision of submandibular gland (procedure),Excision of lymph node of head or neck (procedure)|Excision of thyroid gland (procedure)|Excision of tonsil (procedure)|Excision of branchial cleft cyst (procedure)|Excision of thyroglossal duct cyst (procedure)
2026-03-05T16:21:29.750040,mistralai/mistral-large-2512,set1,Adverse effect of prosthetic device,Adverse effect of prosthetic device (disorder),disorder,Primitive,Adverse effect caused by medical device (disorder),Adverse effect caused by medical or surgical procedure (disorder),Adverse effect of cardiac prosthetic device (disorder)|Adverse effect of intraocular lens (disorder)|Adverse effect of orthopedic prosthetic device (disorder),Adverse effect of drug or medicament (disorder)|Adverse effect caused by suture (disorder)|Adverse effect caused by surgical implant (disorder)|Adverse effect caused by surgical material (disorder)
2026-03-05T16:21:31.833944,mistralai/mistral-large-2512,set1,Total excision of meningioma,Total excision of meningioma (procedure),procedure,Primitive,Excision of meningioma (procedure),Excision of intracranial tumor (procedure),Partial excision of meningioma (procedure)|Biopsy of meningioma (procedure),
2026-03-05T16:21:35.002821,mistralai/mistral-large-2512,set1,Cote d'Ivoire,Cote d'Ivoire (geographic location),geographic location,Primitive,country of West Africa (geographic location),country of Africa (geographic location),(none),Benin (geographic location)|Burkina Faso (geographic location)|Gambia (geographic location)|Ghana (geographic location)|Guinea (geographic location)|Guinea-Bissau (geographic location)|Liberia (geographic location)|Mali (geographic location)|Mauritania (geographic location)|Niger (geographic location)|Nigeria (geographic location)|Senegal (geographic location)|Sierra Leone (geographic location)|Togo (geographic location)
2026-03-05T16:21:37.629535,mistralai/mistral-large-2512,set1,Fluoroscopic venography of hepatic vein with contrast and insertion of stent graft,Fluoroscopic venography of hepatic vein with contrast and insertion of stent graft (procedure),procedure,Primitive,Fluoroscopic venography of vein with contrast and insertion of stent graft (procedure),Imaging of vein with contrast and insertion of stent graft (procedure),Fluoroscopic venography of inferior vena cava with contrast and insertion of stent graft (procedure)|Fluoroscopic venography of renal vein with contrast and insertion of stent graft (procedure),
2026-03-05T16:21:41.894600,mistralai/mistral-large-2512,set1,Amyloid deposition,Amyloid deposition (morphologic abnormality),morphologic abnormality,Primitive,Abnormal deposition in tissue (morphologic abnormality),Morphologically abnormal structure (morphologic abnormality),Amyloid deposition in skin (morphologic abnormality)|Amyloid deposition in heart (morphologic abnormality)|Amyloid deposition in kidney (morphologic abnormality)|Amyloid deposition in liver (morphologic abnormality)|Amyloid deposition in spleen (morphologic abnormality)|Amyloid deposition in nervous system (morphologic abnormality)|Amyloid deposition in gastrointestinal tract (morphologic abnormality)|Amyloid deposition in lung (morphologic abnormality)|Amyloid deposition in adrenal gland (morphologic abnormality)|Amyloid deposition in thyroid gland (morphologic abnormality),Abnormal pigment deposition (morphologic abnormality)|Abnormal mineral deposition (morphologic abnormality)|Abnormal lipid deposition (morphologic abnormality)|Abnormal protein deposition (morphologic abnormality)|Abnormal carbohydrate deposition (morphologic abnormality)|Abnormal metal deposition (morphologic abnormality)|Abnormal crystal deposition (morphologic abnormality)
2026-03-05T16:21:44.550962,mistralai/mistral-large-2512,set1,Measurement of serum thyroid stimulating hormone,Measurement of serum thyroid stimulating hormone (procedure),procedure,Primitive,Measurement of thyroid stimulating hormone (procedure),Measurement of thyroid hormone (procedure),Measurement of free serum thyroxine (procedure)|Measurement of serum thyroxine (procedure)|Measurement of serum triiodothyronine (procedure)|Measurement of free serum triiodothyronine (procedure)|Measurement of serum thyroid hormone (procedure),
2026-03-05T16:21:48.618449,mistralai/mistral-large-2512,set1,Excessive secretin secretion,Excessive secretin secretion (disorder),disorder,Primitive,Excessive endocrine secretion (disorder),Endocrine disorder (disorder),,Excessive adrenocorticotropic hormone secretion (disorder)|Excessive aldosterone secretion (disorder)|Excessive antidiuretic hormone secretion (disorder)|Excessive calcitonin secretion (disorder)|Excessive cortisol secretion (disorder)|Excessive gastrin secretion (disorder)|Excessive glucagon secretion (disorder)|Excessive growth hormone secretion (disorder)|Excessive insulin secretion (disorder)|Excessive parathyroid hormone secretion (disorder)|Excessive prolactin secretion (disorder)|Excessive renin secretion (disorder)|Excessive somatostatin secretion (disorder)|Excessive thyroid stimulating hormone secretion (disorder)|Excessive vasoactive intestinal polypeptide secretion (disorder)
2026-03-05T16:21:53.433929,mistralai/mistral-large-2512,set1,Cataract lens fragments in vitreous of left eye due to and following cataract surgery,Cataract lens fragments in vitreous of left eye due to and following cataract surgery (disorder),disorder,Primitive,Complication of intraocular lens implant and cataract surgery (disorder),Disorder of eye proper (disorder)|Complication of procedure (disorder),Cataract lens fragments in anterior chamber of left eye due to and following cataract surgery (disorder)|Dislocation of intraocular lens implant of left eye due to and following cataract surgery (disorder)|Endophthalmitis of left eye due to and following cataract surgery (disorder)|Glaucoma of left eye due to and following cataract surgery (disorder)|Hyphema of left eye due to and following cataract surgery (disorder)|Iridocyclitis of left eye due to and following cataract surgery (disorder)|Iris prolapse of left eye due to and following cataract surgery (disorder)|Retinal detachment of left eye due to and following cataract surgery (disorder)|Wound leak of left eye due to and following cataract surgery (disorder),
2026-03-05T16:21:56.393051,mistralai/mistral-large-2512,set1,Toe joint crepitus,Toe joint crepitus (finding),finding,Primitive,Crepitus of joint (finding),Joint finding (finding),Crepitus of acromioclavicular joint (finding)|Crepitus of ankle joint (finding)|Crepitus of elbow joint (finding)|Crepitus of hip joint (finding)|Crepitus of knee joint (finding)|Crepitus of shoulder joint (finding)|Crepitus of temporomandibular joint (finding)|Crepitus of wrist joint (finding),
2026-03-05T16:21:59.275197,mistralai/mistral-large-2512,set1,Gynecological operating table,Gynecological operating table (physical object),physical object,Primitive,Operating table (physical object),Medical device (physical object),Orthopedic operating table (physical object)|Urological operating table (physical object)|General operating table (physical object)|Neurosurgical operating table (physical object)|Ophthalmic operating table (physical object),
2026-03-05T16:22:03.562937,mistralai/mistral-large-2512,set1,Product containing hydrolase inhibitor,Product containing hydrolase inhibitor (product),product,Primitive,Product containing enzyme inhibitor (product),Product containing protein inhibitor (product),Product containing alpha-glucosidase inhibitor (product)|Product containing angiotensin converting enzyme inhibitor (product)|Product containing cholinesterase inhibitor (product)|Product containing DPP4 inhibitor (product)|Product containing HMG-CoA reductase inhibitor (product)|Product containing monoamine oxidase inhibitor (product)|Product containing phosphodiesterase inhibitor (product)|Product containing protease inhibitor (product)|Product containing xanthine oxidase inhibitor (product),Product containing isomerase inhibitor (product)|Product containing ligase inhibitor (product)|Product containing lyase inhibitor (product)|Product containing oxidoreductase inhibitor (product)|Product containing transferase inhibitor (product)
2026-03-05T16:22:05.927742,mistralai/mistral-large-2512,set1,Edoxaban tosylate,Edoxaban tosylate (substance),substance,Primitive,Edoxaban (substance),Direct oral anticoagulant (substance),Apixaban (substance)|Betrixaban (substance)|Darexaban (substance)|Rivaroxaban (substance),
2026-03-05T16:22:08.183919,mistralai/mistral-large-2512,set1,Deep dog bite,Deep dog bite (disorder),disorder,Primitive,Deep bite (disorder),Bite (disorder),Deep cat bite (disorder)|Deep human bite (disorder)|Deep rodent bite (disorder),
2026-03-05T16:22:12.471198,mistralai/mistral-large-2512,set1,Family Kinosternidae,Family Kinosternidae (organism family),organism family,Primitive,Family Testudinidae (organism family),Order Testudines (organism order),Genus Claudius (organism genus)|Genus Kinosternon (organism genus)|Genus Staurotypus (organism genus)|Genus Sternotherus (organism genus),Family Carettochelyidae (organism family)|Family Chelidae (organism family)|Family Chelydridae (organism family)|Family Dermatemydidae (organism family)|Family Emydidae (organism family)|Family Geoemydidae (organism family)|Family Platysternidae (organism family)|Family Testudinidae (organism family)|Family Trionychidae (organism family)
2026-03-05T16:22:16.816094,mistralai/mistral-large-2512,set1,Substance with sodium/potassium adenosine triphosphatase enzyme inhibitor mechanism of action,Substance with sodium/potassium adenosine triphosphatase enzyme inhibitor mechanism of action (product),product,Primitive,Substance with enzyme inhibitor mechanism of action (product),Substance with mechanism of action (product),Digoxin (product),Substance with acetylcholinesterase inhibitor mechanism of action (product)|Substance with angiotensin-converting enzyme inhibitor mechanism of action (product)|Substance with cyclo-oxygenase inhibitor mechanism of action (product)|Substance with DNA gyrase inhibitor mechanism of action (product)|Substance with HMG-CoA reductase inhibitor mechanism of action (product)|Substance with monoamine oxidase inhibitor mechanism of action (product)|Substance with phosphodiesterase inhibitor mechanism of action (product)|Substance with proton pump inhibitor mechanism of action (product)|Substance with topoisomerase inhibitor mechanism of action (product)|Substance with tyrosine kinase inhibitor mechanism of action (product)
2026-03-05T16:22:19.290134,mistralai/mistral-large-2512,set1,Delayed suture of tendon,Delayed suture of tendon (procedure),procedure,Primitive,Suture of tendon (procedure),Surgical repair of tendon (procedure),,Primary suture of tendon (procedure)|Secondary suture of tendon (procedure)|Repair of tendon using graft (procedure)|Repair of tendon using flap (procedure)
2026-03-05T16:22:24.007568,mistralai/mistral-large-2512,set1,Specimen source,Specimen source (specimen),specimen,Primitive,Specimen (specimen),Physical object (physical object),Blood specimen source (specimen)|Bone marrow specimen source (specimen)|Cerebrospinal fluid specimen source (specimen)|Fecal specimen source (specimen)|Respiratory specimen source (specimen)|Tissue specimen source (specimen)|Urine specimen source (specimen)|Body fluid specimen source (specimen)|Cell specimen source (specimen)|Environmental specimen source (specimen)|Gastrointestinal specimen source (specimen)|Genital specimen source (specimen)|Skin specimen source (specimen)|Wound specimen source (specimen),Specimen collection procedure (procedure)|Specimen container (physical object)|Specimen characteristic (qualifier value)|Specimen processing (procedure)|Specimen transport (procedure)
2026-03-05T16:22:27.179843,mistralai/mistral-large-2512,set1,Microinvasive carcinoma,Microinvasive carcinoma (morphologic abnormality),morphologic abnormality,Primitive,Invasive carcinoma (morphologic abnormality),"Malignant neoplasm, primary (morphologic abnormality)",Microinvasive squamous cell carcinoma (morphologic abnormality),"Invasive carcinoma, not otherwise specified (morphologic abnormality)|Infiltrating duct carcinoma (morphologic abnormality)|Invasive lobular carcinoma (morphologic abnormality)|Invasive ductal carcinoma (morphologic abnormality)|Invasive cribriform carcinoma (morphologic abnormality)|Invasive micropapillary carcinoma (morphologic abnormality)"
2026-03-05T16:22:29.310882,mistralai/mistral-large-2512,set1,Abdominal reflex delayed,Abdominal reflex delayed (finding),finding,Primitive,Abnormal abdominal reflex (finding),Abnormal reflex (finding),Abdominal reflex absent (finding)|Abdominal reflex exaggerated (finding),
2026-03-05T16:22:32.853271,mistralai/mistral-large-2512,set1,Product containing only phenazopyridine,Product containing only phenazopyridine (medicinal product),medicinal product,Primitive,Product containing only pyridine derivative (medicinal product),Product containing only heterocyclic compound (medicinal product),None,Product containing only dimethylaminophenazone (medicinal product)|Product containing only nicotine (medicinal product)|Product containing only piperazine (medicinal product)|Product containing only pyrazinamide (medicinal product)|Product containing only pyridostigmine (medicinal product)|Product containing only pyridoxine (medicinal product)|Product containing only pyrimethamine (medicinal product)
