timestamp,model,prompt_set,concept_term,A1_fsn,A2_semantic_tag,A3_definition_status,A4_parents,A5_grandparents,A6_children,A7_siblings
2026-03-05T15:37:39.646427,claude-sonnet-4-5-20250929,set1,Laceration of thigh without foreign body,Laceration of thigh without foreign body (disorder),(disorder),Primitive,Laceration of thigh (disorder)|Laceration without foreign body (disorder),Laceration of lower limb (disorder)|Laceration - injury (disorder),Laceration of left thigh without foreign body (disorder)|Laceration of right thigh without foreign body (disorder),Laceration of thigh with foreign body (disorder)
2026-03-05T15:37:43.839981,claude-sonnet-4-5-20250929,set1,Eimeria magna,Eimeria magna (organism),(organism),Primitive,Eimeria (organism),Genus Eimeria (organism),,Eimeria acervulina (organism)|Eimeria alabamensis (organism)|Eimeria arloingi (organism)|Eimeria bovis (organism)|Eimeria brunetti (organism)|Eimeria maxima (organism)|Eimeria media (organism)|Eimeria mitis (organism)|Eimeria necatrix (organism)|Eimeria nieschulzi (organism)|Eimeria ninakohlyakimovae (organism)|Eimeria stiedae (organism)|Eimeria tenella (organism)|Eimeria zuernii (organism)
2026-03-05T15:37:47.775426,claude-sonnet-4-5-20250929,set1,Enterocolic fistula,Enterocolic fistula (disorder),disorder,Primitive,Intestinal fistula (disorder),Fistula of gastrointestinal tract (disorder),None,Duodenal fistula (disorder)|Gastrojejunocolic fistula (disorder)|Intestinocutaneous fistula (disorder)|Ileosigmoid fistula (disorder)|Colonic fistula (disorder)|Anorectal fistula (disorder)|Fistula of small intestine (disorder)|Rectovaginal fistula (disorder)
2026-03-05T15:37:51.491237,claude-sonnet-4-5-20250929,set1,Rehabilitation care plan,Rehabilitation care plan (record artifact),(record artifact),Primitive,Care plan (record artifact),Clinical document (record artifact),Cardiac rehabilitation care plan (record artifact)|Pulmonary rehabilitation care plan (record artifact),Anticipatory care plan (record artifact)|Discharge care plan (record artifact)|End of life care plan (record artifact)|Integrated care plan (record artifact)|Nursing care plan (record artifact)|Urgent care plan (record artifact)
2026-03-05T15:37:57.634585,claude-sonnet-4-5-20250929,set1,Blood group antigen Naz,Blood group antigen Naz (substance),(substance),Primitive,Blood group antigen (substance),Antigen (substance),None,Blood group antigen Nawala (substance)|Blood group antigen Nb (substance)|Blood group antigen Nc (substance)|Blood group antigen Nd (substance)|Blood group antigen Ne (substance)|Blood group antigen Nf (substance)|Blood group antigen Ng (substance)|Blood group antigen Nh (substance)|Blood group antigen Ni (substance)|Blood group antigen Nj (substance)|Blood group antigen Nk (substance)|Blood group antigen Nl (substance)|Blood group antigen Nm (substance)|Blood group antigen Nn (substance)|Blood group antigen No (substance)|Blood group antigen Np (substance)|Blood group antigen Nq (substance)|Blood group antigen Nr (substance)|Blood group antigen Ns (substance)|Blood group antigen Nt (substance)|Blood group antigen Nu (substance)|Blood group antigen Nv (substance)|Blood group antigen Nw (substance)|Blood group antigen Nx (substance)|Blood group antigen Ny (substance)
2026-03-05T15:38:01.525257,claude-sonnet-4-5-20250929,set1,Bilastine,Bilastine (substance),(substance),Primitive,H1 antihistamine (substance),Histamine receptor antagonist (substance),Bilastine 20 mg oral tablet,Acrivastine (substance)|Azelastine (substance)|Cetirizine (substance)|Desloratadine (substance)|Ebastine (substance)|Fexofenadine (substance)|Levocetirizine (substance)|Loratadine (substance)|Mizolastine (substance)|Rupatadine (substance)
2026-03-05T15:38:05.666873,claude-sonnet-4-5-20250929,set1,Appearance of oral mucosa,Appearance of oral mucosa (finding),finding,Primitive,Appearance of mucous membrane (finding)|Appearance of oral cavity (finding),Appearance of body tissue (finding)|Appearance of digestive system (finding),Appearance of alveolar mucosa (finding)|Appearance of buccal mucosa (finding)|Appearance of gingiva (finding)|Appearance of hard palate mucosa (finding)|Appearance of labial mucosa (finding)|Appearance of lingual mucosa (finding)|Appearance of soft palate mucosa (finding),Appearance of oral cavity proper (finding)|Appearance of tongue (finding)|Appearance of tooth (finding)|Appearance of vestibule of mouth (finding)
2026-03-05T15:38:09.511561,claude-sonnet-4-5-20250929,set1,Superior closed dislocation,Superior closed dislocation (disorder),disorder,Primitive,Closed dislocation (disorder),Dislocation (disorder),Superior closed dislocation of lens (disorder),Closed dislocation of jaw (disorder)|Closed dislocation of vertebra (disorder)|Closed dislocation of foot (disorder)|Closed dislocation of toe (disorder)|Closed dislocation of hand (disorder)|Closed dislocation of finger (disorder)|Inferior closed dislocation (disorder)|Anterior closed dislocation (disorder)|Posterior closed dislocation (disorder)|Medial closed dislocation (disorder)|Lateral closed dislocation (disorder)|Central closed dislocation (disorder)
2026-03-05T15:38:11.561227,claude-sonnet-4-5-20250929,set1,Khoshamian,,,,,,,
2026-03-05T15:38:15.830717,claude-sonnet-4-5-20250929,set1,Urine codeine measurement,Urine codeine measurement (procedure),procedure,Primitive,Codeine measurement (procedure)|Urine drug measurement (procedure),Opiate measurement (procedure)|Drug measurement (procedure)|Urine specimen test (procedure)|Measurement of substance in urine specimen (procedure),Urine codeine level (procedure),Urine morphine measurement (procedure)|Urine dihydrocodeine measurement (procedure)|Urine heroin measurement (procedure)|Urine pholcodine measurement (procedure)|Urine methadone measurement (procedure)|Urine buprenorphine measurement (procedure)
2026-03-05T15:38:19.164049,claude-sonnet-4-5-20250929,set1,Computed tomography of thigh for radiotherapy planning,Computed tomography of thigh for radiotherapy planning (procedure),procedure,Primitive,Computed tomography of thigh (procedure)|Computed tomography for radiotherapy planning (procedure),Computed tomography of lower limb (procedure)|Computed tomography imaging - action (procedure)|Computed tomography for treatment planning (procedure)|Imaging for radiotherapy planning (procedure),,Computed tomography of thigh with contrast (procedure)|Computed tomography of thigh without contrast (procedure)
2026-03-05T15:38:22.578665,claude-sonnet-4-5-20250929,set1,Application of long leg cast,Application of long leg cast (procedure),procedure,Primitive,Application of cast to lower limb (procedure),Application of cast (procedure),Application of long leg walking cast (procedure)|Application of long leg cylinder cast (procedure),Application of short leg cast (procedure)|Application of hip spica cast (procedure)|Application of cast to thigh (procedure)
2026-03-05T15:38:26.990331,claude-sonnet-4-5-20250929,set1,Acute duodenitis,Acute duodenitis (disorder),disorder,Primitive,Duodenitis (disorder)|Acute inflammation of gastrointestinal tract (disorder),Inflammatory disorder of gastrointestinal tract (disorder)|Disorder of duodenum (disorder)|Acute infectious disease (disorder),,Chronic duodenitis (disorder)|Erosive duodenitis (disorder)|Duodenal ulcer (disorder)
2026-03-05T15:38:29.733345,claude-sonnet-4-5-20250929,set1,"Nuclear medicine system table, powered","Nuclear medicine system table, powered (physical object)",physical object,Primitive,Nuclear medicine system table (physical object),Nuclear medicine system component (physical object),None,"Nuclear medicine system table, non-powered (physical object)"
2026-03-05T15:38:33.986389,claude-sonnet-4-5-20250929,set1,Local tumor spread,Local tumor spread (morphologic abnormality),morphologic abnormality,Primitive,Tumor invasion (morphologic abnormality),Neoplasm and/or hamartoma (morphologic abnormality),Local spread to bone (morphologic abnormality)|Local spread to connective tissue (morphologic abnormality),Tumor invasion of blood vessel (morphologic abnormality)|Tumor invasion of lymphatic vessel (morphologic abnormality)
2026-03-05T15:38:37.150842,claude-sonnet-4-5-20250929,set1,Family Kogiidae,Family Kogiidae (organism),(organism),Primitive,Family Physeteridae (organism),Superfamily Physeteroidea (organism),Genus Kogia (organism),Genus Physeter (organism)
2026-03-05T15:38:40.541757,claude-sonnet-4-5-20250929,set1,Able to transfer from wheelchair to chair,Able to transfer from wheelchair to chair (finding),finding,Primitive,Able to transfer (finding),Ability to perform activity of daily living (finding),None,Able to transfer from bed to chair (finding)|Able to transfer from chair to bed (finding)|Able to transfer from wheelchair to bed (finding)|Able to transfer from bed to wheelchair (finding)|Able to transfer from chair to wheelchair (finding)
2026-03-05T15:38:43.715840,claude-sonnet-4-5-20250929,set1,Selectron therapy,Selectron therapy (procedure),procedure,Primitive,Brachytherapy (procedure),Radiotherapy (procedure),,Interstitial brachytherapy (procedure)|Intracavitary brachytherapy (procedure)|Surface brachytherapy (procedure)|Remote afterloading brachytherapy (procedure)
2026-03-05T15:38:46.538090,claude-sonnet-4-5-20250929,set1,Structure of superficial part of superior levator palpebrae muscle,Structure of superficial part of superior levator palpebrae muscle (body structure),body structure,Primitive,Structure of levator palpebrae superioris muscle (body structure),Structure of extraocular muscle (body structure),,Structure of deep part of superior levator palpebrae muscle (body structure)
2026-03-05T15:38:50.124156,claude-sonnet-4-5-20250929,set1,Entire left wall of urinary bladder,Entire left wall of urinary bladder (body structure),body structure,Primitive,Entire wall of urinary bladder (body structure),Urinary bladder structure (body structure),,Entire right wall of urinary bladder (body structure)|Entire anterior wall of urinary bladder (body structure)|Entire posterior wall of urinary bladder (body structure)|Entire superior wall of urinary bladder (body structure)|Entire fundus of urinary bladder (body structure)|Entire lateral wall of urinary bladder (body structure)
2026-03-05T15:38:53.466694,claude-sonnet-4-5-20250929,set1,Urine specimen care assessment,Urine specimen care assessment (procedure),procedure,Primitive,Specimen care assessment (procedure),Assessment (procedure),,Blood specimen care assessment (procedure)|Sputum specimen care assessment (procedure)|Stool specimen care assessment (procedure)
2026-03-05T15:38:57.044894,claude-sonnet-4-5-20250929,set1,Structure of intervertebral disc of sacral vertebra,Structure of intervertebral disc of sacral vertebra (body structure),body structure,Primitive,Structure of intervertebral disc (body structure),Articular cartilage structure (body structure),Structure of intervertebral disc of fifth sacral vertebra (body structure)|Structure of intervertebral disc of fourth sacral vertebra (body structure)|Structure of intervertebral disc of third sacral vertebra (body structure)|Structure of intervertebral disc of second sacral vertebra (body structure)|Structure of intervertebral disc of first sacral vertebra (body structure),Structure of intervertebral disc of cervical vertebra (body structure)|Structure of intervertebral disc of thoracic vertebra (body structure)|Structure of intervertebral disc of lumbar vertebra (body structure)|Structure of lumbosacral intervertebral disc (body structure)
2026-03-05T15:39:00.815566,claude-sonnet-4-5-20250929,set1,Amino acids peritoneal dialysis solution,Amino acids peritoneal dialysis solution (product),(product),Primitive,Peritoneal dialysis solution (product),Dialysis solution (product),None,Glucose peritoneal dialysis solution (product)|Icodextrin peritoneal dialysis solution (product)
2026-03-05T15:39:04.398413,claude-sonnet-4-5-20250929,set1,Family Caryophyllaceae,,,,,,,
2026-03-05T15:39:08.801479,claude-sonnet-4-5-20250929,set1,Umbilical catheter submitted as specimen,Umbilical catheter submitted as specimen (specimen),(specimen),Primitive,Catheter submitted as specimen (specimen),Device submitted as specimen (specimen),,Arterial catheter submitted as specimen (specimen)|Cardiac catheter submitted as specimen (specimen)|Central venous catheter submitted as specimen (specimen)|Epidural catheter submitted as specimen (specimen)|Foley catheter submitted as specimen (specimen)|Hemodialysis catheter submitted as specimen (specimen)|Hickman catheter submitted as specimen (specimen)|Intravascular catheter submitted as specimen (specimen)|Nasogastric tube submitted as specimen (specimen)|Peritoneal dialysis catheter submitted as specimen (specimen)|Suprapubic catheter submitted as specimen (specimen)|Urinary catheter submitted as specimen (specimen)|Ventricular catheter submitted as specimen (specimen)
2026-03-05T15:39:13.372067,claude-sonnet-4-5-20250929,set1,Product containing precisely desmopressin acetate 100 microgram/1 milliliter conventional release nasal solution,Product containing precisely desmopressin acetate 100 microgram/1 milliliter conventional release nasal solution (medicinal product),(medicinal product),Fully defined,Product containing desmopressin in nasal dose form (medicinal product)|Product containing precisely desmopressin acetate 100 microgram/1 milliliter (medicinal product),Product containing desmopressin (medicinal product)|Nasal dose form product (medicinal product)|Product containing precisely desmopressin acetate (medicinal product),None,Product containing precisely desmopressin acetate 10 microgram/1 each conventional release nasal spray (medicinal product)|Product containing precisely desmopressin acetate 2.5 microgram/1 each conventional release nasal spray (medicinal product)
2026-03-05T15:39:18.118870,claude-sonnet-4-5-20250929,set1,Syncytial cell,Syncytial cell (cell),(cell),Primitive,Cell (cell),Body structure (body structure),Syncytiotrophoblast (cell),Germ cell (cell)|Somatic cell (cell)|Specialized cell (cell)|Stem cell (cell)|Cell of haematopoietic system (cell)|Cell of immune system (cell)|Epithelial cell (cell)|Connective tissue cell (cell)|Cell of skeletal system (cell)|Muscle cell (cell)|Cell of nervous system (cell)|Cell of vascular system (cell)|Cell of body fluid (cell)|Endocrine cell (cell)
2026-03-05T15:39:22.089364,claude-sonnet-4-5-20250929,set1,Extension Namespace {1000085},Extension Namespace 1000085 (namespace concept),namespace concept,Primitive,Namespace concept (namespace concept),SNOMED CT Model Component (metadata),Extension Namespace 1000085 module (core metadata concept),Extension Namespace 1000087 (namespace concept)|Extension Namespace 1000088 (namespace concept)|Extension Namespace 1000089 (namespace concept)|Extension Namespace 1000090 (namespace concept)|Extension Namespace 1000091 (namespace concept)|Extension Namespace 1000092 (namespace concept)|Extension Namespace 1000093 (namespace concept)|Extension Namespace 1000094 (namespace concept)|Extension Namespace 1000095 (namespace concept)
2026-03-05T15:39:24.924076,claude-sonnet-4-5-20250929,set1,Congenital absence of frontal bone,Congenital absence of frontal bone (disorder),(disorder),Primitive,Congenital anomaly of frontal bone (disorder),Congenital anomaly of skull (disorder),None,Congenital frontal bone hypoplasia (disorder)|Frontal cranium bifidum (disorder)
2026-03-05T15:39:28.562965,claude-sonnet-4-5-20250929,set1,Incision and exploration of rectum,Incision and exploration of rectum (procedure),procedure,Primitive,Incision of rectum (procedure)|Exploration of rectum (procedure),Incision of lower gastrointestinal tract (procedure)|Operation on rectum (procedure)|Exploration of structure (procedure)|Endoscopy of lower bowel (procedure),,Proctotomy (procedure)|Incision of rectal stricture (procedure)
2026-03-05T15:39:33.833128,claude-sonnet-4-5-20250929,set1,Needle catheter,Needle catheter (physical object),(physical object),Primitive,"Catheter, device (physical object)",Medical device (physical object),Needle catheter jejunostomy tube (physical object),"Catheter tip (physical object)|Double lumen catheter (physical object)|Flushing catheter (physical object)|Hemostatic catheter (physical object)|Intra-aortic balloon catheter (physical object)|Non-tunnel cuffed central venous catheter (physical object)|Oxygen therapy catheter (physical object)|Suprapubic catheter (physical object)|Thermodilution catheter (physical object)|Three-way catheter (physical object)|Tunnel cuffed central venous catheter (physical object)|Urinary catheter, device (physical object)|Vascular catheter, device (physical object)|Winged steel needle set (physical object)"
2026-03-05T15:39:37.558687,claude-sonnet-4-5-20250929,set1,Percutaneous transluminal embolization of femoral artery,Percutaneous transluminal embolization of femoral artery (procedure),procedure,Primitive,Percutaneous transluminal embolization of artery (procedure),Percutaneous transluminal embolization of blood vessel (procedure),Percutaneous transluminal embolization of deep femoral artery (procedure)|Percutaneous transluminal embolization of superficial femoral artery (procedure),Percutaneous transluminal embolization of iliac artery (procedure)|Percutaneous transluminal embolization of popliteal artery (procedure)|Percutaneous transluminal embolization of renal artery (procedure)|Percutaneous transluminal embolization of carotid artery (procedure)|Percutaneous transluminal embolization of subclavian artery (procedure)
2026-03-05T15:39:40.319370,claude-sonnet-4-5-20250929,set1,Stung by cone shell,Stung by cone shell (event),event,Primitive,Venomous marine mollusk injury (event),Injury due to venomous marine animal (event),,Stung by sea snail (event)
2026-03-05T15:39:44.845287,claude-sonnet-4-5-20250929,set1,Head artery injection,Injection of head artery (procedure),(procedure),Primitive,Injection of artery (procedure)|Procedure on head (procedure),Injection of blood vessel (procedure)|Procedure on structure of head proper (procedure)|Procedure on cardiovascular system (procedure),Injection of basilar artery (procedure)|Injection of carotid artery (procedure)|Injection of cerebral artery (procedure),Injection of abdominal artery (procedure)|Injection of lower limb artery (procedure)|Injection of neck artery (procedure)|Injection of thoracic artery (procedure)|Injection of upper limb artery (procedure)
2026-03-05T15:39:47.919057,claude-sonnet-4-5-20250929,set1,"True insight, function","True insight, function (observable entity)",(observable entity),Primitive,"Insight, function (observable entity)",Cognitive function (observable entity),,"Partial insight, function (observable entity)|No insight, function (observable entity)"
2026-03-05T15:39:52.461560,claude-sonnet-4-5-20250929,set1,Disorder due to and following injury of muscle and tendon of upper limb,Disorder due to and following injury of muscle and tendon of upper limb (disorder),(disorder),Primitive,Disorder due to and following injury of muscle and tendon (disorder),Disorder characterized by injury (disorder),Disorder due to and following injury of muscle and tendon of shoulder and upper arm (disorder)|Disorder due to and following injury of muscle and tendon at forearm level (disorder)|Disorder due to and following injury of muscle and tendon at wrist and hand level (disorder),"Disorder due to and following injury of muscle and tendon of lower limb (disorder)|Disorder due to and following injury of muscle and tendon of head (disorder)|Disorder due to and following injury of muscle and tendon of neck (disorder)|Disorder due to and following injury of muscle and tendon of thorax (disorder)|Disorder due to and following injury of muscle and tendon of abdomen, lower back and pelvis (disorder)"
2026-03-05T15:39:55.839826,claude-sonnet-4-5-20250929,set1,Entire left foot,Entire left foot (body structure),body structure,Fully defined,Entire foot (body structure)|Structure of left lower limb (body structure),Entire lower limb (body structure)|Body part structure (body structure),Entire left forefoot (body structure)|Entire left hindfoot (body structure)|Skin structure of left foot (body structure),Entire right foot (body structure)
2026-03-05T15:39:59.568268,claude-sonnet-4-5-20250929,set1,Recurrent erosion of cornea of left eye,Recurrent erosion of cornea of left eye (disorder),(disorder),Primitive,Recurrent erosion of cornea (disorder)|Disorder of cornea of left eye (disorder),Corneal erosion (disorder)|Disorder of bilateral corneas (disorder)|Disorder of left eye (disorder)|Disorder of cornea (disorder),,Recurrent erosion of cornea of right eye (disorder)|Recurrent erosion of cornea of bilateral eyes (disorder)
2026-03-05T15:40:03.911623,claude-sonnet-4-5-20250929,set1,Excision of salivary gland,Excision of salivary gland (procedure),procedure,Primitive,Excision of structure of head (procedure)|Operation on salivary gland (procedure),Excision of head structure (procedure)|Excision (procedure)|Operation on head (procedure)|Surgical procedure (procedure),Excision of sublingual gland (procedure)|Excision of submandibular salivary gland (procedure)|Parotidectomy (procedure),Incision of salivary gland (procedure)|Biopsy of salivary gland (procedure)|Repair of salivary gland (procedure)|Transplantation of salivary gland (procedure)
2026-03-05T15:40:08.213397,claude-sonnet-4-5-20250929,set1,Adverse effect of prosthetic device,Adverse effect of prosthetic device (disorder),disorder,Primitive,Complication of prosthetic device (disorder),Complication associated with device (disorder),Adverse effect of joint prosthesis (disorder)|Adverse effect of vascular prosthetic device (disorder)|Adverse effect of cardiac prosthetic device (disorder),Mechanical complication of prosthetic device (disorder)|Infection due to prosthetic device (disorder)|Displacement of prosthetic device (disorder)|Leakage of prosthetic device (disorder)|Obstruction of prosthetic device (disorder)|Perforation due to prosthetic device (disorder)|Protrusion of prosthetic device (disorder)|Breakdown of prosthetic device (disorder)
2026-03-05T15:40:11.569999,claude-sonnet-4-5-20250929,set1,Total excision of meningioma,Total excision of meningioma (procedure),procedure,Primitive,Excision of meningioma (procedure),Excision of lesion of meninges of brain (procedure),Total excision of meningioma of brain (procedure)|Total excision of meningioma of spinal meninges (procedure),Partial excision of meningioma (procedure)
2026-03-05T15:40:15.215332,claude-sonnet-4-5-20250929,set1,Cote d'Ivoire,Côte d'Ivoire (geographic location),(geographic location),Primitive,West Africa (geographic location),Africa (geographic location),,Benin (geographic location)|Burkina Faso (geographic location)|Ghana (geographic location)|Guinea (geographic location)|Liberia (geographic location)|Mali (geographic location)|Mauritania (geographic location)|Niger (geographic location)|Nigeria (geographic location)|Senegal (geographic location)|Sierra Leone (geographic location)|Togo (geographic location)
2026-03-05T15:40:18.743072,claude-sonnet-4-5-20250929,set1,Fluoroscopic venography of hepatic vein with contrast and insertion of stent graft,Fluoroscopic venography of hepatic vein with contrast and insertion of stent graft (procedure),procedure,Primitive,Fluoroscopic venography of hepatic vein with contrast (procedure)|Insertion of stent graft into hepatic vein (procedure),Fluoroscopic venography with contrast (procedure)|Venography of hepatic vein (procedure)|Insertion of stent graft into vein (procedure)|Procedure on hepatic vein (procedure),None,Fluoroscopic venography of hepatic vein with contrast (procedure)
2026-03-05T15:40:22.697880,claude-sonnet-4-5-20250929,set1,Amyloid deposition,Amyloid deposition (morphologic abnormality),morphologic abnormality,Primitive,Deposition (morphologic abnormality),Morphologically abnormal structure (morphologic abnormality),Amyloid deposition in brain (morphologic abnormality)|Amyloid deposition in heart (morphologic abnormality)|Amyloid deposition in kidney (morphologic abnormality)|Amyloid deposition in liver (morphologic abnormality),Calcium deposition (morphologic abnormality)|Cholesterol deposition (morphologic abnormality)|Hemosiderin deposition (morphologic abnormality)|Pigment deposition (morphologic abnormality)|Fibrin deposition (morphologic abnormality)
2026-03-05T15:40:26.213436,claude-sonnet-4-5-20250929,set1,Measurement of serum thyroid stimulating hormone,Measurement of serum thyroid stimulating hormone (procedure),procedure,Primitive,Measurement of thyroid stimulating hormone (procedure)|Measurement of serum hormone (procedure),Measurement of hormone (procedure)|Measurement of blood substance (procedure),Measurement of serum thyroid stimulating hormone using immunoassay (procedure),Measurement of plasma thyroid stimulating hormone (procedure)|Measurement of blood thyroid stimulating hormone (procedure)
2026-03-05T15:40:29.841334,claude-sonnet-4-5-20250929,set1,Excessive secretin secretion,Excessive secretin secretion (disorder),disorder,Primitive,Disorder of secretin production (disorder),Disorder of gastrointestinal hormone production (disorder),None,Secretin deficiency (disorder)
2026-03-05T15:40:34.713739,claude-sonnet-4-5-20250929,set1,Cataract lens fragments in vitreous of left eye due to and following cataract surgery,Cataract lens fragments in vitreous of left eye due to and following cataract surgery (disorder),(disorder),Primitive,Cataract lens fragments in vitreous due to and following cataract surgery (disorder)|Disorder of left eye (disorder),Retained cataract lens fragments in vitreous (disorder)|Intraoperative and postprocedural complication of eye and adnexa (disorder)|Disorder of eye proper (disorder),,Cataract lens fragments in vitreous of right eye due to and following cataract surgery (disorder)|Cataract lens fragments in vitreous of bilateral eyes due to and following cataract surgery (disorder)
2026-03-05T15:40:38.473702,claude-sonnet-4-5-20250929,set1,Toe joint crepitus,Toe joint crepitus (finding),finding,Primitive,Crepitus of joint of foot (finding)|Crepitus of joint of toe (finding),Crepitus of joint of lower limb (finding)|Joint crepitus (finding),Crepitus of interphalangeal joint of great toe (finding)|Crepitus of interphalangeal joint of lesser toe (finding)|Crepitus of metatarsophalangeal joint of toe (finding),Crepitus of tarsal joint (finding)|Crepitus of metatarsal joint (finding)
2026-03-05T15:40:41.386606,claude-sonnet-4-5-20250929,set1,Gynecological operating table,Gynecological operating table (physical object),physical object,Primitive,Operating table (physical object),Table (physical object),,Orthopedic operating table (physical object)|Ophthalmic operating table (physical object)|Neurosurgical operating table (physical object)
2026-03-05T15:40:45.724404,claude-sonnet-4-5-20250929,set1,Product containing hydrolase inhibitor,Product containing hydrolase inhibitor (product),(product),Primitive,Product containing enzyme inhibitor (product),Pharmacologic substance (substance),Product containing phosphodiesterase inhibitor (product)|Product containing protease inhibitor (product)|Product containing lipase inhibitor (product)|Product containing neuraminidase inhibitor (product)|Product containing cholinesterase inhibitor (product)|Product containing angiotensin converting enzyme inhibitor (product)|Product containing nuclease inhibitor (product)|Product containing peptidase inhibitor (product)|Product containing beta-lactamase inhibitor (product)|Product containing carbonic anhydrase inhibitor (product),Product containing oxidoreductase inhibitor (product)|Product containing transferase inhibitor (product)|Product containing lyase inhibitor (product)|Product containing isomerase inhibitor (product)|Product containing ligase inhibitor (product)
2026-03-05T15:40:48.748677,claude-sonnet-4-5-20250929,set1,Edoxaban tosylate,Edoxaban tosylate (substance),substance,Primitive,Edoxaban (substance),Direct factor Xa inhibitor (substance),Edoxaban tosylate 15 mg oral tablet|Edoxaban tosylate 30 mg oral tablet|Edoxaban tosylate 60 mg oral tablet,Edoxaban potassium (substance)
2026-03-05T15:40:50.956324,claude-sonnet-4-5-20250929,set1,Deep dog bite,Deep dog bite (disorder),(disorder),Primitive,Dog bite (disorder),Bite wound (disorder),,Superficial dog bite (disorder)
2026-03-05T15:40:55.478661,claude-sonnet-4-5-20250929,set1,Family Kinosternidae,,,,,,,
2026-03-05T15:40:59.081699,claude-sonnet-4-5-20250929,set1,Substance with sodium/potassium adenosine triphosphatase enzyme inhibitor mechanism of action,Substance with sodium/potassium adenosine triphosphatase enzyme inhibitor mechanism of action (substance),(substance),Primitive,Substance with enzyme inhibitor mechanism of action (substance),Substance with mechanism of action (substance),Cardiac glycoside (substance),Substance with acetylcholinesterase inhibitor mechanism of action (substance)|Substance with angiotensin-converting enzyme inhibitor mechanism of action (substance)|Substance with carbonic anhydrase inhibitor mechanism of action (substance)|Substance with cyclooxygenase inhibitor mechanism of action (substance)|Substance with monoamine oxidase inhibitor mechanism of action (substance)|Substance with phosphodiesterase inhibitor mechanism of action (substance)|Substance with xanthine oxidase inhibitor mechanism of action (substance)
2026-03-05T15:41:02.359100,claude-sonnet-4-5-20250929,set1,Delayed suture of tendon,Delayed suture of tendon (procedure),procedure,Primitive,Suture of tendon (procedure),Repair of tendon (procedure),Delayed suture of flexor tendon of hand (procedure),Primary suture of tendon (procedure)|Tendon to tendon repair (procedure)|Tendon to bone repair (procedure)
2026-03-05T15:41:07.010292,claude-sonnet-4-5-20250929,set1,Specimen source,Specimen source identity (attribute),(attribute),Primitive,Concept model attribute (attribute),SNOMED CT Concept (SNOMED RT+CTV3),Specimen source identity - diagnostic test kit (attribute)|Specimen source identity - geographic location (attribute)|Specimen source topography (attribute)|Specimen source morphology (attribute),Has specimen (attribute)|Procedure site (attribute)|Finding site (attribute)|Inherent location (attribute)|Direct substance (attribute)|Component (attribute)
2026-03-05T15:41:10.778145,claude-sonnet-4-5-20250929,set1,Microinvasive carcinoma,Microinvasive carcinoma (disorder),disorder,Primitive,Carcinoma in situ (disorder),Carcinoma (disorder),Microinvasive squamous cell carcinoma (disorder)|Microinvasive adenocarcinoma (disorder),Carcinoma in situ of skin (disorder)|Carcinoma in situ of breast (disorder)|Carcinoma in situ of bladder (disorder)|Carcinoma in situ of cervix (disorder)|Ductal carcinoma in situ (disorder)|Lobular carcinoma in situ (disorder)
2026-03-05T15:41:14.433933,claude-sonnet-4-5-20250929,set1,Abdominal reflex delayed,Abdominal reflex delayed (finding),finding,Primitive,Abnormal abdominal reflex (finding),Abnormal superficial reflex (finding),,Abdominal reflex absent (finding)|Abdominal reflex exaggerated (finding)
2026-03-05T15:41:17.206410,claude-sonnet-4-5-20250929,set1,Product containing only phenazopyridine,Product containing only phenazopyridine (medicinal product),(medicinal product),Fully defined,Product containing only phenazopyridine in oral dose form (medicinal product form),Medicinal product (product),Product containing only phenazopyridine in oral dose form (medicinal product form),Product containing only phenazopyridine in oral dose form (medicinal product form)
2026-03-05T15:41:21.065809,claude-sonnet-4-5-20250929,set1,Incision and drainage of hematoma,Incision and drainage of hematoma (procedure),procedure,Primitive,Incision and drainage (procedure)|Drainage of hematoma (procedure),Incision (procedure)|Drainage procedure (procedure)|Procedure on hematoma (procedure),Incision and drainage of hematoma of breast (procedure)|Incision and drainage of subdural hematoma (procedure)|Incision and drainage of subungual hematoma (procedure),Incision and drainage of seroma (procedure)|Incision and drainage of abscess (procedure)
2026-03-05T15:41:24.271574,claude-sonnet-4-5-20250929,set1,Skin structure of infratemporal region,Skin structure of infratemporal region (body structure),body structure,Primitive,Skin structure of head (body structure),Skin structure (body structure),,Skin structure of face (body structure)|Skin structure of scalp (body structure)|Skin structure of neck (body structure)|Skin structure of temporal region (body structure)
2026-03-05T15:41:27.730584,claude-sonnet-4-5-20250929,set1,Soft tissue lesion of foot region,Soft tissue lesion of foot region (disorder),(disorder),Primitive,Soft tissue lesion (disorder)|Disorder of soft tissue of foot (disorder),Disorder of soft tissue (disorder)|Disorder of foot (disorder),Plantar fibromatosis (disorder),Soft tissue lesion of hand region (disorder)|Soft tissue lesion of upper limb (disorder)|Soft tissue lesion of lower limb (disorder)
2026-03-05T15:41:31.341250,claude-sonnet-4-5-20250929,set1,Arthroscopic release of capsule of hip joint,Arthroscopic release of capsule of hip joint (procedure),procedure,Primitive,Release of capsule of hip joint (procedure)|Arthroscopic operation on hip joint (procedure),Release of joint capsule (procedure)|Operation on hip joint (procedure)|Endoscopic procedure on joint (procedure),,Open release of capsule of hip joint (procedure)
