timestamp,model,prompt_set,concept_term,A1_fsn,A2_semantic_tag,A3_definition_status,A4_parents,A5_grandparents,A6_children,A7_siblings
2026-03-05T01:37:39.069373,gpt-4o,set1,Able to open and close mouth,Able to open and close mouth (observable entity),Observable entity,Primitive,General mouth function (observable entity),Function of head and neck (observable entity),None,Mouth opening ability (observable entity)|Mouth closing ability (observable entity)
2026-03-05T01:37:40.921329,gpt-4o,set1,Pseudoxanthomonas helianthi,Pseudoxanthomonas helianthi (organism),organism,Primitive,Pseudoxanthomonas (organism),Xanthomonadaceae (organism),[No immediate child concepts available],Pseudoxanthomonas mexicana (organism)|Pseudoxanthomonas japonensis (organism)
2026-03-05T01:37:42.495728,gpt-4o,set1,Repair of ventral hernia using graft,Repair of ventral hernia using graft (procedure),Procedure,Primitive,Repair of ventral hernia (procedure),Repair of abdominal wall hernia (procedure),Repair of ventral hernia using mesh (procedure),Repair of ventral hernia using sutures (procedure)|Repair of ventral hernia using tissue (procedure)
2026-03-05T01:37:44.852676,gpt-4o,set1,Assessment using Short Form of the Informant Questionnaire on Cognitive Decline in the Elderly,Assessment using Short Form of the Informant Questionnaire on Cognitive Decline in the Elderly (procedure),procedure,Primitive,Cognitive assessment procedure,Assessment procedure,No immediate child concepts,Assessment using Informant Questionnaire on Cognitive Decline in the Elderly (IQCODE) (procedure)|Cognitive function assessment (procedure)
2026-03-05T01:37:46.886182,gpt-4o,set1,Acute inflammation,Acute inflammation (morphologic abnormality),Morphologic abnormality,Primitive,Inflammation (morphologic abnormality),Morphologically abnormal structure (morphologic abnormality),Acute appendicitis (morphologic abnormality)|Acute gastritis (morphologic abnormality),Chronic inflammation (morphologic abnormality)|Suppurative inflammation (morphologic abnormality)
2026-03-05T01:37:48.406682,gpt-4o,set1,Autosomal recessive hereditary spastic paraplegia,Autosomal recessive hereditary spastic paraplegia (disorder),disorder,Primitive,Hereditary spastic paraplegia (disorder),Spastic paraplegia (disorder),None,Autosomal dominant hereditary spastic paraplegia (disorder)
2026-03-05T01:37:50.350730,gpt-4o,set1,Octomitus,Octomitus (organism),Organism,Primitive,Diplomonadida (organism),Protozoa (organism),None,Giardia (organism)
2026-03-05T01:37:52.218469,gpt-4o,set1,Toxoplasma tubulointerstitial nephropathy,Toxoplasma tubulointerstitial nephropathy (disorder),Disorder,Primitive,Toxoplasmosis (disorder)|Tubulointerstitial nephropathy (disorder),Parasitic infectious disease (disorder)|Interstitial kidney disease (disorder),None,Toxoplasma myocarditis (disorder)|Toxoplasma encephalitis (disorder)
2026-03-05T01:37:54.513455,gpt-4o,set1,Notropis harperi,Notropis harperi (organism),organism,Primitive,Notropis (organism),Cyprinidae (organism),[No immediate child concepts],Notropis atherinoides (organism)|Notropis chalybaeus (organism)|Notropis dorsalis (organism)
2026-03-05T01:37:57.503218,gpt-4o,set1,History of toxoplasmosis,History of toxoplasmosis (situation),Situation,Primitive,History of parasitic disease (situation),History of infectious disease (situation),None,History of giardiasis (situation)|History of malaria (situation)|History of schistosomiasis (situation)
2026-03-05T01:37:59.284931,gpt-4o,set1,Blood group antigen Sk^a^,Blood group antigen Sk^a^ (substance),substance,Primitive,Blood group antigen (substance),Antigen (substance),None,Blood group antigen Sk^b^ (substance)|Blood group antigen Sk^c^ (substance)
2026-03-05T01:38:01.333631,gpt-4o,set1,Wedge excision of skin of nail fold,Wedge excision of skin of nail fold (procedure),Procedure,Primitive,Excision of skin (procedure),Excision of integumentary system (procedure),None,Excision of skin of finger (procedure)|Excision of skin of toe (procedure)
2026-03-05T01:38:04.096500,gpt-4o,set1,Finding of difference in location compared to previous radiologic examination,Finding of difference in location compared to previous radiologic examination (finding),finding,Primitive,Finding of difference compared to previous radiologic examination (finding),Radiologic finding (finding),No immediate child concepts,Finding of difference in size compared to previous radiologic examination (finding)|Finding of difference in shape compared to previous radiologic examination (finding)
2026-03-05T01:38:07.106889,gpt-4o,set1,Christo Inventory for Substance-misuse Services total score,Christo Inventory for Substance-misuse Services total score (observable entity),Observable entity,Primitive,Assessment score (observable entity),Observable entity,None,Alcohol Use Disorders Identification Test total score (observable entity)|Drug Abuse Screening Test total score (observable entity)|Severity of Alcohol Dependence Questionnaire total score (observable entity)
2026-03-05T01:38:08.915153,gpt-4o,set1,Aspidites melanocephalus,Aspidites melanocephalus (organism),Organism,Primitive,Aspidites (organism),Pythonidae (organism),None,Aspidites ramsayi (organism)
2026-03-05T01:38:11.731997,gpt-4o,set1,General medical self-referral,General medical self-referral (procedure),Procedure,Primitive,Self-referral (procedure),Referral to service (procedure),No immediate child concepts,Psychological self-referral (procedure)|Self-referral to specialist (procedure)
2026-03-05T01:38:14.237287,gpt-4o,set1,Artery of extremity transposition,Artery of extremity transposition (procedure),Procedure,Primitive,Artery transposition (procedure),Transposition of structure (procedure),None,Coronary artery transposition (procedure)|Pulmonary artery transposition (procedure)
2026-03-05T01:38:16.044881,gpt-4o,set1,Occlusion of left central retinal artery,Occlusion of left central retinal artery (disorder),disorder,Primitive,Occlusion of central retinal artery (disorder),Retinal vascular occlusion (disorder),None,"Occlusion of right central retinal artery (disorder)|Occlusion of central retinal artery, bilateral (disorder)"
2026-03-05T01:38:18.536851,gpt-4o,set1,Nutrient absorption inhibitor,Nutrient absorption inhibitor (substance),substance,Primitive,Drug or medicament (substance),Pharmaceutical / biologic product (product),None,Antihypertensive agent (substance)|Antidiabetic agent (substance)
2026-03-05T01:38:20.791482,gpt-4o,set1,Laceration of thigh without foreign body,Laceration of thigh without foreign body (disorder),Disorder,Primitive,Laceration without foreign body (disorder),Injury of thigh (disorder),None,Laceration of thigh with foreign body (disorder)
2026-03-05T01:38:23.144180,gpt-4o,set1,Eimeria magna,Eimeria magna (organism),Organism,Primitive,Eimeria (organism),Eimeriidae (organism),None,Eimeria tenella (organism)|Eimeria acervulina (organism)|Eimeria maxima (organism)
2026-03-05T01:38:25.937674,gpt-4o,set1,Enterocolic fistula,Enterocolic fistula (disorder),Disorder,Primitive,Gastrointestinal fistula (disorder),Fistula of digestive tract (disorder),None,Colocutaneous fistula (disorder)|Gastrocolic fistula (disorder)|Rectovaginal fistula (disorder)|Enterovesical fistula (disorder)|Gastrointestinal anastomotic leak (disorder)
2026-03-05T01:38:27.991447,gpt-4o,set1,Rehabilitation care plan,Rehabilitation care plan (record artifact),Record artifact,Primitive,Care plan (record artifact),Health record (record artifact),None,Nursing care plan (record artifact)|Treatment plan (record artifact)|Discharge plan (record artifact)
2026-03-05T01:38:29.872965,gpt-4o,set1,Blood group antigen Naz,Blood group antigen Naz (substance),Substance,Primitive,Blood group antigen (substance),Blood substance (substance),None,Blood group antigen X (substance)|Blood group antigen Y (substance)
2026-03-05T01:38:31.697613,gpt-4o,set1,Bilastine,Bilastine (substance),substance,Primitive,Non-sedating antihistamine (substance),Antihistamine (substance),None,Cetirizine (substance)|Loratadine (substance)|Fexofenadine (substance)
2026-03-05T01:38:34.001579,gpt-4o,set1,Appearance of oral mucosa,Appearance of oral mucosa (observable entity),Observable entity,Primitive,Appearance of mucosa,Appearance of body structure,Appearance of buccal mucosa|Appearance of gingival mucosa,Appearance of nasal mucosa|Appearance of gastric mucosa
2026-03-05T01:38:34.789317,gpt-4o,set1,Superior closed dislocation,,,,,,,
2026-03-05T01:38:36.095500,gpt-4o,set1,Khoshamian,,,,,,,
2026-03-05T01:38:38.582575,gpt-4o,set1,Urine codeine measurement,Urine codeine measurement (observable entity),Observable entity,Primitive,Urine drug measurement (observable entity),Drug measurement (observable entity)|Measurement of substance in urine (observable entity),No immediate child concepts,Urine morphine measurement (observable entity)|Urine heroin measurement (observable entity)|Urine methadone measurement (observable entity)
2026-03-05T01:38:40.146741,gpt-4o,set1,Computed tomography of thigh for radiotherapy planning,Computed tomography of thigh for radiotherapy planning (procedure),Procedure,Primitive,Computed tomography for radiotherapy planning (procedure),Radiotherapy planning procedure (procedure),None,Computed tomography of abdomen for radiotherapy planning (procedure)|Computed tomography of pelvis for radiotherapy planning (procedure)
2026-03-05T01:38:42.096671,gpt-4o,set1,Application of long leg cast,Application of long leg cast (procedure),procedure,Primitive,Application of cast (procedure),Immobilization of joint (procedure),Application of long leg cast for fracture (procedure),Application of short leg cast (procedure)|Application of hip spica cast (procedure)
2026-03-05T01:38:44.136108,gpt-4o,set1,Acute duodenitis,Acute duodenitis (disorder),disorder,Primitive,Duodenitis (disorder),Inflammatory disease of intestine (disorder),Acute erosive duodenitis (disorder),Chronic duodenitis (disorder)|Hemorrhagic duodenitis (disorder)
2026-03-05T01:38:46.063797,gpt-4o,set1,"Nuclear medicine system table, powered","Nuclear medicine system table, powered (physical object)",Physical object,Primitive,Nuclear medicine system table (physical object),Nuclear medicine equipment (physical object),None,"Nuclear medicine system table, non-powered (physical object)"
2026-03-05T01:38:47.620425,gpt-4o,set1,Local tumor spread,Local tumor spread (morphologic abnormality),Morphologic abnormality,Primitive,Tumor spread (morphologic abnormality),Neoplasm (morphologic abnormality),N/A,Distant metastasis (morphologic abnormality)
2026-03-05T01:38:49.865171,gpt-4o,set1,Family Kogiidae,Family Kogiidae (organism),organism,Primitive,Family Physeteridae (organism),Superfamily Physeteroidea (organism),Genus Kogia (organism),Family Physeteridae (organism)
2026-03-05T01:38:51.591172,gpt-4o,set1,Able to transfer from wheelchair to chair,,,,,,,
2026-03-05T01:38:54.989989,gpt-4o,set1,Selectron therapy,Selectron therapy (procedure),procedure,Primitive,Brachytherapy (procedure),Radiotherapy (procedure),None,Intracavitary brachytherapy (procedure)|Interstitial brachytherapy (procedure)
2026-03-05T01:38:56.760187,gpt-4o,set1,Structure of superficial part of superior levator palpebrae muscle,Structure of superficial part of superior levator palpebrae muscle (body structure),Body structure,Primitive,Structure of superior levator palpebrae muscle,Structure of extraocular muscle,No immediate child concepts,Structure of deep part of superior levator palpebrae muscle
2026-03-05T01:39:00.623641,gpt-4o,set1,Entire left wall of urinary bladder,Entire left wall of urinary bladder (body structure),Body structure,Primitive,Wall of urinary bladder,Structure of urinary bladder,No immediate child concepts,Entire right wall of urinary bladder|Entire posterior wall of urinary bladder|Entire anterior wall of urinary bladder
2026-03-05T01:39:02.263026,gpt-4o,set1,Urine specimen care assessment,Urine specimen care assessment (procedure),procedure,Primitive,Specimen care assessment (procedure),Assessment procedure (procedure),[No immediate child concepts available],Blood specimen care assessment (procedure)|Tissue specimen care assessment (procedure)
2026-03-05T01:39:05.031679,gpt-4o,set1,Structure of intervertebral disc of sacral vertebra,Structure of intervertebral disc of sacral vertebra (body structure),Body structure,Primitive,Structure of intervertebral disc of vertebra (body structure),Structure of intervertebral disc (body structure),None,Structure of intervertebral disc of cervical vertebra (body structure)|Structure of intervertebral disc of thoracic vertebra (body structure)|Structure of intervertebral disc of lumbar vertebra (body structure)
2026-03-05T01:39:06.948615,gpt-4o,set1,Amino acids peritoneal dialysis solution,Amino acids peritoneal dialysis solution (product),product,Primitive,Peritoneal dialysis solution (product),Dialysis solution (product),No immediate child concepts,Glucose peritoneal dialysis solution (product)|Icodextrin peritoneal dialysis solution (product)
2026-03-05T01:39:09.193739,gpt-4o,set1,Family Caryophyllaceae,Family Caryophyllaceae (organism),organism,Primitive,Order Caryophyllales (organism),Class Magnoliopsida (organism),Genus Dianthus (organism)|Genus Silene (organism),Family Amaranthaceae (organism)|Family Aizoaceae (organism)
2026-03-05T01:39:10.987805,gpt-4o,set1,Umbilical catheter submitted as specimen,Umbilical catheter submitted as specimen (specimen),Specimen,Primitive,Catheter submitted as specimen (specimen),Device submitted as specimen (specimen),No immediate child concepts,Endotracheal tube submitted as specimen (specimen)|Foley catheter submitted as specimen (specimen)
2026-03-05T01:39:12.892108,gpt-4o,set1,Product containing precisely desmopressin acetate 100 microgram/1 milliliter conventional release nasal solution,Product containing precisely desmopressin acetate 100 microgram/1 milliliter conventional release nasal solution (product),product,Fully defined,Product containing precisely desmopressin acetate conventional release nasal solution (product),Product containing precisely desmopressin acetate (product),None,Product containing precisely desmopressin acetate 150 microgram/1 milliliter conventional release nasal solution (product)|Product containing precisely desmopressin acetate 200 microgram/1 milliliter conventional release nasal solution (product)
2026-03-05T01:39:14.549695,gpt-4o,set1,Syncytial cell,Syncytial cell (cell),cell,Primitive,Multinucleate cell (cell),Cell (cell),None,Osteoclast (cell)|Skeletal muscle cell (cell)
2026-03-05T01:39:17.100654,gpt-4o,set1,Extension Namespace {1000085},Extension Namespace (namespace concept),Namespace concept,Primitive,Namespace concept (core metadata concept),Core metadata concept,No immediate child concepts,Extension Namespace {1000084}|Extension Namespace {1000086}
2026-03-05T01:39:20.110873,gpt-4o,set1,Congenital absence of frontal bone,Congenital absence of frontal bone (disorder),disorder,Primitive,Congenital malformation of skull,Congenital malformation of head,None,Congenital absence of parietal bone|Congenital absence of occipital bone|Congenital absence of temporal bone
2026-03-05T01:39:22.179359,gpt-4o,set1,Incision and exploration of rectum,Incision and exploration of rectum (procedure),Procedure,Primitive,Incision and exploration of digestive tract (procedure),Incision and exploration of abdomen (procedure),No immediate child concepts,Incision and exploration of anus (procedure)|Incision and exploration of colon (procedure)
2026-03-05T01:39:24.093111,gpt-4o,set1,Needle catheter,Needle catheter (physical object),Physical object,Primitive,Catheter (physical object),Medical device (physical object),None,Urinary catheter (physical object)|Vascular catheter (physical object)|Endotracheal catheter (physical object)
2026-03-05T01:39:25.917083,gpt-4o,set1,Percutaneous transluminal embolization of femoral artery,Percutaneous transluminal embolization of femoral artery (procedure),Procedure,Primitive,Percutaneous transluminal embolization of artery (procedure),Percutaneous embolization of artery (procedure),No immediate child concepts,Percutaneous transluminal embolization of renal artery (procedure)|Percutaneous transluminal embolization of cerebral artery (procedure)|Percutaneous transluminal embolization of coronary artery (procedure)
2026-03-05T01:39:26.764308,gpt-4o,set1,Stung by cone shell,,,,,,,
2026-03-05T01:39:29.235135,gpt-4o,set1,Head artery injection,Injection of head artery (procedure),Procedure,Primitive,Injection of artery (procedure),Injection procedure (procedure),None,Injection of neck artery (procedure)|Injection of thoracic artery (procedure)|Injection of abdominal artery (procedure)|Injection of limb artery (procedure)
2026-03-05T01:39:30.321620,gpt-4o,set1,"True insight, function",,,,,,,
2026-03-05T01:39:32.491066,gpt-4o,set1,Disorder due to and following injury of muscle and tendon of upper limb,Disorder due to and following injury of muscle and tendon of upper limb (disorder),disorder,Primitive,Disorder of muscle and tendon of upper limb (disorder)|Disorder due to and following injury (disorder),Disorder of soft tissue (disorder)|Injury-related disorder (disorder),No immediate child concepts,Disorder due to and following injury of muscle and tendon of lower limb (disorder)|Disorder due to and following injury of muscle and tendon of trunk (disorder)
2026-03-05T01:39:34.594033,gpt-4o,set1,Entire left foot,Entire left foot (body structure),Body structure,Primitive,Entire foot (body structure),Entire lower limb (body structure),Left foot skin (body structure)|Left foot bone (body structure),Entire right foot (body structure)
2026-03-05T01:39:36.239764,gpt-4o,set1,Recurrent erosion of cornea of left eye,Recurrent erosion of cornea of left eye (disorder),Disorder,Primitive,Recurrent erosion of cornea (disorder),Disorder of cornea (disorder),(No immediate child concepts available),Recurrent erosion of cornea of right eye (disorder)|Recurrent erosion of cornea of bilateral eyes (disorder)
2026-03-05T01:39:37.563215,gpt-4o,set1,Excision of salivary gland,Excision of salivary gland (procedure),Procedure,Primitive,Excision of head structure,Excision of soft tissue,Excision of submandibular gland|Excision of parotid gland,Excision of tongue|Excision of lip|Excision of palate
2026-03-05T01:39:39.425402,gpt-4o,set1,Adverse effect of prosthetic device,Adverse effect of prosthetic device (disorder),disorder,Primitive,Adverse reaction caused by device (disorder),Adverse reaction caused by physical object (disorder),Adverse effect of orthopedic device (disorder)|Adverse effect of cardiovascular device (disorder),Adverse effect of implant (disorder)|Adverse effect of medical device (disorder)
2026-03-05T01:39:41.517233,gpt-4o,set1,Total excision of meningioma,Total excision of meningioma (procedure),Procedure,Primitive,Excision of meningioma,Excision of intracranial lesion,No immediate child concepts,Partial excision of meningioma
2026-03-05T01:39:43.839165,gpt-4o,set1,Cote d'Ivoire,Côte d'Ivoire (geographic location),Geographic location,Primitive,West African country (geographic location),African country (geographic location),Abidjan (city),Ghana (geographic location)|Liberia (geographic location)|Burkina Faso (geographic location)
2026-03-05T01:39:46.132592,gpt-4o,set1,Fluoroscopic venography of hepatic vein with contrast and insertion of stent graft,Fluoroscopic venography of hepatic vein with contrast and insertion of stent graft (procedure),Procedure,Primitive,Venography of hepatic vein with contrast|Insertion of stent graft,Venography of vein with contrast|Insertion of stent,None,Fluoroscopic venography of hepatic vein with contrast|Insertion of stent graft into hepatic vein
2026-03-05T01:39:48.565130,gpt-4o,set1,Amyloid deposition,Amyloid deposition (morphologic abnormality),Morphologic abnormality,Primitive,Abnormal deposition (morphologic abnormality),Morphologic abnormality (morphologic abnormality),None,Calcium deposition (morphologic abnormality)|Hemosiderin deposition (morphologic abnormality)|Lipid deposition (morphologic abnormality)
2026-03-05T01:39:50.867477,gpt-4o,set1,Measurement of serum thyroid stimulating hormone,Measurement of serum thyroid stimulating hormone (procedure),Procedure,Primitive,Measurement of serum hormone level,Measurement of hormone level,No immediate child concepts,Measurement of serum luteinizing hormone level|Measurement of serum follicle stimulating hormone level|Measurement of serum prolactin level
2026-03-05T01:39:53.260630,gpt-4o,set1,Excessive secretin secretion,Excessive secretin secretion (disorder),Disorder,Primitive,Hormone excess (disorder),Endocrine disorder,None,Excessive gastrin secretion (disorder)|Excessive insulin secretion (disorder)
2026-03-05T01:39:55.632011,gpt-4o,set1,Cataract lens fragments in vitreous of left eye due to and following cataract surgery,Cataract lens fragments in vitreous of left eye due to and following cataract surgery (disorder),Disorder,Primitive,Cataract lens fragments in vitreous due to and following cataract surgery (disorder),Cataract fragments in eye due to and following cataract surgery (disorder),None,Cataract lens fragments in vitreous of right eye due to and following cataract surgery (disorder)|Cataract lens fragments in vitreous of bilateral eyes due to and following cataract surgery (disorder)
2026-03-05T01:39:57.172739,gpt-4o,set1,Toe joint crepitus,Toe joint crepitus (finding),Finding,Primitive,Joint crepitus (finding),Crepitus (finding),No immediate child concepts,Finger joint crepitus (finding)|Knee joint crepitus (finding)
2026-03-05T01:39:59.260066,gpt-4o,set1,Gynecological operating table,Gynecological operating table (physical object),Physical object,Primitive,Operating table (physical object),Medical equipment (physical object),None,Surgical operating table (physical object)|Examination table (physical object)
2026-03-05T01:40:00.687196,gpt-4o,set1,Product containing hydrolase inhibitor,Product containing hydrolase inhibitor (product),product,Primitive,Product containing enzyme inhibitor (product),Product containing active ingredient (product),No immediate child concepts,Product containing protease inhibitor (product)|Product containing lipase inhibitor (product)
2026-03-05T01:40:02.926501,gpt-4o,set1,Edoxaban tosylate,Edoxaban tosylate (substance),substance,Primitive,Edoxaban (substance),Anticoagulant (substance),None,Edoxaban (substance)
2026-03-05T01:40:05.425042,gpt-4o,set1,Deep dog bite,Deep dog bite (disorder),Disorder,Primitive,Dog bite wound (disorder),Animal bite wound (disorder),No immediate child concepts,Superficial dog bite (disorder)
2026-03-05T01:40:08.147531,gpt-4o,set1,Family Kinosternidae,Family Kinosternidae (organism),organism,Primitive,Family Kinosternoidea (organism),Order Testudines (organism),Genus Kinosternon (organism)|Genus Sternotherus (organism),Family Dermatemydidae (organism)|Family Chelydridae (organism)
2026-03-05T01:40:10.023785,gpt-4o,set1,Substance with sodium/potassium adenosine triphosphatase enzyme inhibitor mechanism of action,Substance with sodium/potassium adenosine triphosphatase enzyme inhibitor mechanism of action (substance),Substance,Primitive,Enzyme inhibitor (substance),Biologically active substance (substance),None,Substance with other enzyme inhibitor mechanism of action (substance)|Substance with specific enzyme inhibitor mechanism of action (substance)
2026-03-05T01:40:12.227578,gpt-4o,set1,Delayed suture of tendon,Delayed suture of tendon (procedure),Procedure,Primitive,Repair of tendon,Repair of soft tissue,No immediate child concepts,Primary suture of tendon|Secondary suture of tendon
2026-03-05T01:40:14.251542,gpt-4o,set1,Specimen source,Specimen source (specimen source),Specimen source,Primitive,Specimen (specimen),Physical object (physical object),Blood specimen source (specimen source)|Tissue specimen source (specimen source)|Body fluid specimen source (specimen source),Specimen collection procedure (procedure)|Specimen container (physical object)
2026-03-05T01:40:16.928371,gpt-4o,set1,Microinvasive carcinoma,Microinvasive carcinoma (disorder),Disorder,Primitive,Malignant neoplasm,Neoplasm,Microinvasive squamous cell carcinoma|Microinvasive adenocarcinoma,Invasive carcinoma|Carcinoma in situ
2026-03-05T01:40:19.153550,gpt-4o,set1,Abdominal reflex delayed,Abdominal reflex delayed (finding),finding,Primitive,Abnormal reflex (finding),Neurological finding (finding),No immediate child concepts,Hyperactive abdominal reflex (finding)|Absent abdominal reflex (finding)
2026-03-05T01:40:21.445343,gpt-4o,set1,Product containing only phenazopyridine,Product containing only phenazopyridine (product),product,Primitive,Product containing only pyridine and/or derivative (product),Medicinal product containing only pyridine and/or derivative (medicinal product),Product containing only phenazopyridine 100 mg/1 each conventional release oral tablet (product),Product containing only phenazopyridine hydrochloride (product)
2026-03-05T01:40:22.927393,gpt-4o,set1,Incision and drainage of hematoma,Incision and drainage of hematoma (procedure),Procedure,Primitive,Incision and drainage of lesion (procedure),Incision and drainage procedure (procedure),Incision and drainage of subungual hematoma (procedure),Incision and drainage of abscess (procedure)|Incision and drainage of cyst (procedure)|Incision and drainage of seroma (procedure)
2026-03-05T01:40:25.134606,gpt-4o,set1,Skin structure of infratemporal region,Skin structure of infratemporal region (body structure),Body structure,Primitive,Skin structure of head,Skin structure,None,Skin structure of temporal region|Skin structure of forehead|Skin structure of cheek region|Skin structure of chin|Skin structure of ear region
2026-03-05T01:40:27.548031,gpt-4o,set1,Soft tissue lesion of foot region,Soft tissue lesion of foot region (disorder),disorder,Primitive,Soft tissue lesion of lower limb (disorder),Soft tissue lesion (disorder),None,Soft tissue lesion of ankle region (disorder)|Soft tissue lesion of toe (disorder)
2026-03-05T01:40:29.473002,gpt-4o,set1,Arthroscopic release of capsule of hip joint,Arthroscopic release of capsule of hip joint (procedure),Procedure,Primitive,Arthroscopic release of capsule of joint,Arthroscopic procedure on joint,None,Arthroscopic release of capsule of knee joint|Arthroscopic release of capsule of shoulder joint
2026-03-05T01:40:30.869289,gpt-4o,set1,Traumatic joint hemarthrosis,Traumatic joint hemarthrosis (disorder),Disorder,Primitive,Joint hemarthrosis (disorder),Hemarthrosis (disorder),None,Non-traumatic joint hemarthrosis (disorder)
2026-03-05T01:40:34.182618,gpt-4o,set1,Long QT syndrome caused by drug,Long QT syndrome caused by drug (disorder),disorder,Primitive,Long QT syndrome (disorder)|Drug-induced disorder (disorder),Cardiac conduction disorder (disorder)|Disorder due to drug (disorder),[No immediate child concepts available],Long QT syndrome type 1 (disorder)|Long QT syndrome type 2 (disorder)|Long QT syndrome type 3 (disorder)|Long QT syndrome type 4 (disorder)|Long QT syndrome type 5 (disorder)|Long QT syndrome type 6 (disorder)|Long QT syndrome type 7 (disorder)|Long QT syndrome type 8 (disorder)|Long QT syndrome type 9 (disorder)|Long QT syndrome type 10 (disorder)|Long QT syndrome type 11 (disorder)|Long QT syndrome type 12 (disorder)|Long QT syndrome type 13 (disorder)|Long QT syndrome type 14 (disorder)|Long QT syndrome type 15 (disorder)|Long QT syndrome type 16 (disorder)|Long QT syndrome type 17 (disorder)|Long QT syndrome type 18 (disorder)|Long QT syndrome type 19 (disorder)|Long QT syndrome type 20 (disorder)
2026-03-05T01:40:35.754808,gpt-4o,set1,Neocoger mucronatus,,,,,,,
2026-03-05T01:40:37.610908,gpt-4o,set1,Product containing bismuth subsalicylate and metronidazole and tetracycline,Product containing bismuth subsalicylate and metronidazole and tetracycline (product),product,Primitive,Product containing bismuth subsalicylate (product)|Product containing metronidazole (product)|Product containing tetracycline (product),Medicinal product containing bismuth (product)|Medicinal product containing metronidazole (product)|Medicinal product containing tetracycline (product),No immediate child concepts,Product containing bismuth subsalicylate and metronidazole (product)|Product containing bismuth subsalicylate and tetracycline (product)|Product containing metronidazole and tetracycline (product)
2026-03-05T01:40:39.963494,gpt-4o,set1,Pulmonary artery pressure,Pulmonary artery pressure (observable entity),Observable entity,Primitive,Cardiac pressure (observable entity),Hemodynamic pressure (observable entity),Mean pulmonary artery pressure (observable entity)|Systolic pulmonary artery pressure (observable entity)|Diastolic pulmonary artery pressure (observable entity),Right atrial pressure (observable entity)|Left atrial pressure (observable entity)|Left ventricular pressure (observable entity)|Right ventricular pressure (observable entity)
2026-03-05T01:40:42.413973,gpt-4o,set1,Arthroscopy of shoulder with complete synovectomy,Arthroscopy of shoulder with complete synovectomy (procedure),Procedure,Primitive,Arthroscopy of shoulder (procedure)|Complete synovectomy (procedure),Arthroscopic procedure on joint (procedure)|Synovectomy (procedure),[No immediate child concepts available],Arthroscopy of shoulder with partial synovectomy (procedure)|Arthroscopy of shoulder with removal of loose body (procedure)
2026-03-05T01:40:44.459149,gpt-4o,set1,beta-Aminoisobutyrate measurement,beta-Aminoisobutyrate measurement (procedure),procedure,Primitive,Amino acid measurement (procedure),Chemical measurement (procedure),None,Valine measurement (procedure)|Leucine measurement (procedure)|Isoleucine measurement (procedure)
2026-03-05T01:40:46.914654,gpt-4o,set1,Injury of thymus gland,Injury of thymus gland (disorder),disorder,Primitive,Injury of intrathoracic organ (disorder),Injury of internal organ (disorder),None,Injury of heart (disorder)|Injury of lung (disorder)|Injury of diaphragm (disorder)|Injury of esophagus (disorder)
2026-03-05T01:40:48.451781,gpt-4o,set1,Finding related to ability to balance,Finding related to ability to balance (finding),finding,Primitive,Finding related to balance (finding),Finding related to function (finding),Impaired balance (finding),No near siblings available
2026-03-05T01:40:50.169783,gpt-4o,set1,"Porphyrins, quantitation and fractionation, urine","Porphyrins, quantitation and fractionation, urine (procedure)",Procedure,Primitive,Porphyrins measurement (procedure),Chemical measurement (procedure),No immediate child concepts,"Porphyrins measurement, blood (procedure)|Porphyrins measurement, feces (procedure)"
2026-03-05T01:40:52.650968,gpt-4o,set1,Trichostrongylus retortaeformis,Trichostrongylus retortaeformis (organism),Organism,Primitive,Trichostrongylus (organism),Trichostrongylidae (organism),None,Trichostrongylus axei (organism)|Trichostrongylus colubriformis (organism)|Trichostrongylus vitrinus (organism)
2026-03-05T01:40:56.237752,gpt-4o,set1,Extrinsic motivation,Extrinsic motivation (qualifier value),Qualifier value,Primitive,Motivation (qualifier value),Psychological characteristic (qualifier value),No immediate child concepts,Intrinsic motivation (qualifier value)
2026-03-05T01:40:58.428907,gpt-4o,set1,Duodenal candidosis,Duodenal candidosis (disorder),disorder,Primitive,Candidal infection of digestive system (disorder),Candidal infection (disorder),None,Esophageal candidosis (disorder)|Gastric candidosis (disorder)|Intestinal candidosis (disorder)
2026-03-05T01:40:59.773534,gpt-4o,set1,Take impression for lower removable orthodontic appliance,Take impression for lower removable orthodontic appliance (procedure),Procedure,Primitive,Take impression for removable orthodontic appliance (procedure),Take dental impression (procedure),None,Take impression for upper removable orthodontic appliance (procedure)
2026-03-05T01:41:01.435908,gpt-4o,set1,Primary basal cell carcinoma of skin of left foot,Primary basal cell carcinoma of skin of left foot (disorder),Disorder,Primitive,Basal cell carcinoma of skin of left foot (disorder),Basal cell carcinoma of skin of foot (disorder),None,Recurrent basal cell carcinoma of skin of left foot (disorder)
2026-03-05T01:41:02.719126,gpt-4o,set1,Rigid ankle-foot orthosis,Rigid ankle-foot orthosis (physical object),Physical object,Primitive,Ankle-foot orthosis (physical object),Orthosis (physical object),None,Flexible ankle-foot orthosis (physical object)
2026-03-05T01:41:04.325849,gpt-4o,set1,"Closed fracture thumb proximal phalanx, head",Closed fracture of head of proximal phalanx of thumb (disorder),Disorder,Primitive,Fracture of proximal phalanx of thumb (disorder),Fracture of thumb (disorder),No immediate child concepts,Open fracture of head of proximal phalanx of thumb (disorder)
